time,active_db_conn_count,active_tx_count,active_users,call_count,cpu_time,cpu_usage,db_sessions,extcall_count,extcall_time,fail_count,fetch_count,fetch_time,fgc,fgct,file_count,gc_count,gc_time,heap_usage,jvm_free_heap,jvm_heap_size,jvm_mem_size,jvm_used_heap,os_free_memory,os_rcv_packets,os_send_packets,os_total_memory,prepare_count,prepare_time,response_time,socket_count,sql_count,sql_time,tgc,tgct,thread_count,tps,ygc,ygct
2022-06-04 00:00:00,0.0,0.0,0.0,0.0,1.875,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,35.1171,572168.65,899584.0,1142012.0,327415.35,6911889.4,158.4,89.35,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0
2022-06-04 00:01:00,0.0,0.0,0.0,0.0,1.89,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,36.3558,560619.6,899584.0,1142012.0,338964.4,6911480.6,145.7,81.65,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,81.55,0.0,0.0,0.0
2022-06-04 00:02:00,0.0,0.0,0.0,0.0,1.84,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,37.5627,549367.05,899584.0,1142012.0,350216.95,6912029.2,158.0,86.55,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,81.75,0.0,0.0,0.0
2022-06-04 00:03:00,0.0,0.0,0.0,0.0,1.84,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,38.7445,538348.7,899584.0,1141982.4,361235.3,6912881.8,161.6,84.75,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,80.9,0.0,0.0,0.0
2022-06-04 00:04:00,0.0,0.0,0.0,0.0,1.84,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,39.9828,526802.7,899584.0,1141908.0,372781.3,6913759.4,156.5,87.25,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0
2022-06-04 00:05:00,0.0,0.0,0.0,0.0,1.9899,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,41.1735,515701.4,899584.0,1141908.0,383882.6,7634924.4,156.4,85.55,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
2022-06-04 00:06:00,0.0,0.0,0.0,0.0,1.865,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,42.4016,504251.15,899584.0,1141908.0,395332.85,7671265.4,157.25,89.05,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
2022-06-04 00:07:00,0.0,0.0,0.0,0.0,1.145,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,43.5514,493531.45,899584.0,1141908.0,406052.55,7670085.6,163.6,90.35,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
2022-06-04 00:08:00,0.0,0.0,0.0,0.0,1.155,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,44.8246,481660.6,899584.0,1141908.0,417923.4,7670669.6,171.3,87.8,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
2022-06-04 00:09:00,0.0,0.0,0.0,0.0,1.13,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,45.9833,470857.2,899584.0,1141908.0,428726.8,7669542.6,151.5,83.2,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
2022-06-04 00:10:00,0.0,0.0,0.0,0.0,1.13,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,47.1948,459561.6,899584.0,1141908.0,440022.4,7669457.6,157.95,89.2,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
2022-06-04 00:11:00,0.0,0.0,0.0,0.0,1.13,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,48.372,448586.3,899584.0,1141908.0,450997.7,7669991.0,156.05,87.35,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
2022-06-04 00:12:00,0.0,0.0,0.0,0.0,1.115,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,49.6289,436867.85,899584.0,1141908.0,462716.15,7669296.2,160.55,87.25,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
