time,active_db_conn_count,active_tx_count,active_users,call_count,cpu_time,cpu_usage,db_sessions,extcall_count,extcall_time,fail_count,fetch_count,fetch_time,fgc,fgct,file_count,gc_count,gc_time,heap_usage,jvm_free_heap,jvm_heap_size,jvm_mem_size,jvm_used_heap,os_free_memory,os_rcv_packets,os_send_packets,os_total_memory,prepare_count,prepare_time,response_time,socket_count,sql_count,sql_time,tgc,tgct,thread_count,tps,ygc,ygct
2022-04-17 00:00:00,0.0,0.0,0.1,0.65,0.206,0.1,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.35,12.4182,13242.45,129024.0,687344.0,115781.55,1.00099462E7,133.5,115.7,3.2641244E7,0.2,0,7.1315,0.0,0.2,9.45,0.05,0.35,188.0,0.6333,0.05,0.35
2022-04-17 00:01:00,0.05,0.05,0.05,0.6,0.1724,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.2,12.1708,16060.5,129536.0,687344.0,113475.5,1.0008987E7,119.9,102.85,3.2641244E7,0.1,0,4.9166,0.0,0.1,6.15,0.05,0.2,188.0,0.6,0.05,0.2
2022-04-17 00:02:00,0.0,0.0,0.05,0.75,0.1685,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.4,12.1219,16516.35,129536.0,687344.0,113019.65,1.00086802E7,125.1,104.6,3.2641244E7,0.2,0,7.0465,0.0,0.2,10.55,0.05,0.4,188.0,0.7166,0.05,0.4
2022-04-17 00:03:00,0.0,0.0,0.05,0.5,0.176,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.15,11.947,18147.55,129536.0,687838.0,111388.45,1.00347374E7,137.5,103.2,3.2641244E7,0.1,0,7.6785,0.0,0.1,5.25,0.05,0.15,188.0,0.4666,0.05,0.15
2022-04-17 00:04:00,0.0,0.0,0.1,0.65,0.1835,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.15,11.7473,20009.35,129536.0,687583.6,109526.65,1.01212126E7,131.95,113.0,3.2641244E7,0.1,0,3.5526,0.0,0.1,4.45,0.05,0.15,183.65,0.6333,0.05,0.15
2022-04-17 00:05:00,0.0,0.0,0.05,0.45,0.255,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.45,11.8874,18703.45,129536.0,690672.8,110832.55,2.36534596E7,135.45,109.55,3.2641244E7,0.1,0,5.0,0.0,0.1,4.7,0.05,0.45,174.2,0.4333,0.05,0.45
2022-04-17 00:06:00,0.0,0.0,0.1,0.85,0.251,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.35,11.9335,18273.65,129536.0,692285.2,111262.35,2.39163534E7,132.45,114.85,3.2641244E7,0.2,0,22.6862,0.0,0.2,10.05,0.05,0.35,174.0,0.85,0.05,0.35
2022-04-17 00:07:00,0.0,0.0,0.05,0.6,0.1705,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.2,12.2669,15164.95,129536.0,692716.0,114371.05,2.38545612E7,140.45,115.4,3.2641244E7,0.1,0,3.1666,0.0,0.1,3.85,0.05,0.2,174.0,0.6,0.05,0.2
2022-04-17 00:08:00,0.0,0.0,0.1,0.85,0.18,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.4,12.2925,14926.0,129536.0,692716.0,114610.0,2.38551544E7,134.35,114.3,3.2641244E7,0.2,0,4.4901,0.0,0.2,8.45,0.05,0.4,174.0,0.85,0.05,0.4
2022-04-17 00:09:00,0.0,0.0,0.05,0.6,0.1669,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.2,12.638,11704.6,129536.0,692716.0,117831.4,2.38560376E7,145.3,114.75,3.2641244E7,0.1,0,6.1388,0.0,0.1,5.8,0.05,0.2,174.0,0.6,0.05,0.2
2022-04-17 00:10:00,0.05,0.05,0.1,0.55,0.2004,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.0,0.0,12.6676,11428.8,129536.0,692716.0,118107.2,2.3854021E7,132.15,109.2,3.2641244E7,0.2,0,7.5483,0.0,0.2,8.35,0.0,0.0,174.0,0.5166,0.0,0.0
2022-04-17 00:11:00,0.0,0.0,0.05,0.6,0.185,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.45,12.4046,13880.55,129536.0,692716.0,115655.45,2.38537846E7,131.55,112.0,3.2641244E7,0.1,0,4.9722,0.0,0.1,4.95,0.05,0.45,174.0,0.6,0.05,0.45
2022-04-17 00:12:00,0.0,0.0,0.1,0.85,0.165,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.45,12.4024,13389.3,129024.0,693028.0,115634.7,2.38534122E7,135.8,117.35,3.2641244E7,0.2,0,7.2745,0.0,0.2,8.4,0.05,0.45,174.0,0.85,0.05,0.45
2022-04-17 00:13:00,0.0,0.0,0.05,0.05,0.1689,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.2,12.0479,17104.75,129433.6,693028.0,112328.85,2.38531146E7,119.85,102.15,3.2641244E7,0.0,0,2.6666,0.0,0.0,0.0,0.05,0.2,174.0,0.0499,0.05,0.2
2022-04-17 00:14:00,0.0,0.0,0.1,0.35,0.1739,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.3,12.209,15704.55,129536.0,692868.0,113831.45,2.38550738E7,126.05,107.25,3.2641244E7,0.1,0,6.35,0.0,0.1,3.6,0.05,0.3,172.0,0.3333,0.05,0.3
2022-04-17 00:15:00,0.0,0.0,0.15,0.15,0.1859,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,12.6756,11354.1,129536.0,692742.6,118181.9,2.38560824E7,137.05,109.4,3.2641244E7,0.0,0,1.8,0.0,0.0,0.0,0.0,0.0,171.05,0.0833,0.0,0.0
2022-04-17 00:16:00,0.0,0.0,0.05,0.8,0.1875,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.15,12.6997,11130.05,129536.0,692688.0,118405.95,2.38555138E7,141.15,112.4,3.2641244E7,0.2,0,6.4255,0.0,0.2,9.4,0.05,0.15,169.0,0.7833,0.05,0.15
2022-04-17 00:17:00,0.0,0.0,0.05,0.4,0.1714,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.4,12.2865,14982.4,129536.0,692552.0,114553.6,2.38587086E7,132.7,107.9,3.2641244E7,0.1,0,6.5,0.0,0.1,4.4,0.05,0.4,165.0,0.3666,0.05,0.4
2022-04-17 00:18:00,0.0,0.0,0.1,0.15,0.171,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.4,11.8877,18700.7,129536.0,692614.6,110835.3,2.38612884E7,113.3,90.55,3.2641244E7,0.0,0,2.625,0.0,0.0,0.0,0.05,0.4,163.0,0.1333,0.05,0.4
2022-04-17 00:19:00,0.0,0.0,0.05,0.45,0.1775,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.4,12.2073,15720.2,129536.0,692448.0,113815.8,2.38652868E7,126.1,106.85,3.2641244E7,0.1,0,5.92,0.0,0.1,4.9,0.05,0.4,160.0,0.4166,0.05,0.4
2022-04-17 00:20:00,0.0,0.0,0.1,0.6,0.1805,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.35,12.2185,15615.75,129536.0,692448.0,113920.25,2.38642628E7,127.55,106.8,3.2641244E7,0.2,0,7.9142,0.0,0.2,10.05,0.05,0.35,160.0,0.5833,0.05,0.35
2022-04-17 00:21:00,0.0,0.0,0.05,0.6,0.1689,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.3,12.471,13261.45,129536.0,692448.0,116274.55,2.38641226E7,118.6,99.25,3.2641244E7,0.1,0,4.0833,0.0,0.1,4.1,0.05,0.3,160.0,0.6,0.05,0.3
2022-04-17 00:22:00,0.1,0.1,0.3,0.75,0.1695,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.4,12.4567,13395.3,129536.0,692448.0,116140.7,2.3865068E7,134.4,107.7,3.2641244E7,0.2,0,32.5384,0.0,0.2,59.0,0.05,0.4,160.0,0.65,0.05,0.4
2022-04-17 00:23:00,0.0,0.0,0.05,0.5,0.1714,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.2,12.6482,11609.95,129536.0,692448.0,117926.05,2.38657976E7,120.95,101.8,3.2641244E7,0.1,0,5.1071,0.0,0.1,4.8,0.05,0.2,160.0,0.4666,0.05,0.2
2022-04-17 00:24:00,0.0,0.0,0.15,0.6,0.1735,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.0,0.0,12.6476,11615.7,129536.0,692448.0,117920.3,2.38655768E7,137.05,105.8,3.2641244E7,0.2,0,7.2,0.0,0.2,8.75,0.0,0.0,160.0,0.5833,0.0,0.0
2022-04-17 00:25:00,0.0,0.0,0.05,0.05,0.167,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.3,11.9648,17981.6,129536.0,692448.0,111554.4,2.38653384E7,113.2,92.65,3.2641244E7,0.0,0,6.5,0.0,0.0,0.0,0.05,0.3,160.0,0.0333,0.05,0.3
2022-04-17 00:26:00,0.0,0.0,0.1,0.85,0.1985,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.3,12.0103,17557.55,129536.0,692448.0,111978.45,2.38623896E7,115.75,97.95,3.2641244E7,0.2,0,5.3529,0.0,0.2,9.0,0.05,0.3,160.0,0.85,0.05,0.3
2022-04-17 00:27:00,0.0,0.0,0.05,0.35,0.1675,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.4,12.0716,16986.15,129536.0,692512.4,112549.85,2.38628254E7,129.3,104.25,3.2641244E7,0.1,0,5.9473,0.0,0.1,4.45,0.05,0.4,160.0,0.3166,0.05,0.4
2022-04-17 00:28:00,0.0,0.0,0.1,0.85,0.1775,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.2,12.1199,16535.45,129536.0,692540.0,113000.55,2.38630702E7,124.4,105.75,3.2641244E7,0.2,0,5.549,0.0,0.2,9.8,0.05,0.2,160.0,0.85,0.05,0.2
2022-04-17 00:29:00,0.0,0.0,0.05,0.35,0.1744,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.4,12.4062,13866.4,129536.0,692414.6,115669.6,2.38642012E7,117.85,92.4,3.2641244E7,0.1,0,7.8421,0.0,0.1,4.55,0.05,0.4,159.0,0.3166,0.05,0.4
