time,active_db_conn_count,active_tx_count,active_users,call_count,cpu_time,cpu_usage,db_sessions,extcall_count,extcall_time,fail_count,fetch_count,fetch_time,fgc,fgct,file_count,gc_count,gc_time,heap_usage,jvm_free_heap,jvm_heap_size,jvm_mem_size,jvm_used_heap,os_free_memory,os_rcv_packets,os_send_packets,os_total_memory,prepare_count,prepare_time,response_time,socket_count,sql_count,sql_time,tgc,tgct,thread_count,tps,ygc,ygct
2022-04-07 00:00:00,0.0,0.0,0.1,0.3,0.1765,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,53.4397,287673.6,785920.0,1274128.0,498246.4,1.20355406E7,124.45,100.9,3.2641244E7,0.1,0,8.6315,0.0,0.1,4.3,0.0,0.0,183.8,0.3166,0.0,0.0
2022-04-07 00:01:00,0.0,0.0,0.05,0.35,0.195,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,56.329,260735.0,785920.0,1274128.0,525185.0,1.20699724E7,123.35,101.65,3.2641244E7,0.1,0,6.5,0.0,0.1,4.6,0.0,0.0,183.15,0.3333,0.0,0.0
2022-04-07 00:02:00,0.0,0.0,0.1,0.85,0.1885,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.3,55.3864,269523.65,785920.0,1274128.0,516396.35,1.21105168E7,136.9,102.8,3.2641244E7,0.2,0,4.8039,0.0,0.2,8.9,0.05,0.3,183.0,0.85,0.05,0.3
2022-04-07 00:03:00,0.0,0.0,0.05,0.3,0.1744,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,51.2061,308498.75,785920.0,1274128.0,477421.25,1.21518676E7,131.3,107.25,3.2641244E7,0.1,0,9.0,0.0,0.1,4.95,0.0,0.0,183.0,0.3,0.0,0.0
2022-04-07 00:04:00,0.0,0.0,0.1,0.7,0.167,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.0,0.0,53.2585,289362.6,785920.0,1273885.0,496557.4,1.2193969E7,131.5,108.45,3.2641244E7,0.2,0,6.119,0.0,0.2,10.25,0.0,0.0,180.45,0.7,0.0,0.0
2022-04-07 00:05:00,0.0,0.0,0.05,0.35,0.3259,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,54.9236,273838.7,785920.0,1273760.2,512081.3,2.25376724E7,128.2,100.1,3.2641244E7,0.1,0,6.9473,0.0,0.1,4.7,0.0,0.0,179.05,0.3166,0.0,0.0
2022-04-07 00:06:00,0.0,0.0,0.2,0.9,0.2365,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.0,0.0,57.0534,253981.0,785920.0,1273756.0,531939.0,2.2622964E7,111.25,90.25,3.2641244E7,0.2,0,18.16,0.0,0.2,9.05,0.0,0.0,179.0,0.8333,0.0,0.0
2022-04-07 00:07:00,0.0,0.0,0.05,0.6,0.1795,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.25,53.4722,287370.35,785920.0,1273596.4,498549.65,2.2624176E7,133.6,101.8,3.2641244E7,0.1,0,5.8055,0.0,0.1,4.4,0.05,0.25,177.1,0.6,0.05,0.25
2022-04-07 00:08:00,0.0,0.0,0.1,0.85,0.1735,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.0,0.0,52.0275,300840.4,785920.0,1273588.0,485079.6,2.26244216E7,122.85,101.55,3.2641244E7,0.2,0,5.196,0.0,0.2,9.45,0.0,0.0,177.0,0.85,0.0,0.0
2022-04-07 00:09:00,0.0,0.0,0.05,0.6,0.179,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,53.8648,283709.55,785920.0,1273508.2,502210.45,2.26251158E7,136.65,104.15,3.2641244E7,0.1,0,3.8055,0.0,0.1,4.8,0.0,0.0,176.05,0.6,0.0,0.0
2022-04-07 00:10:00,0.0,0.0,0.1,0.65,0.185,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.0,0.0,55.8243,265440.1,785920.0,1273040.4,520479.9,2.2629074E7,132.6,107.4,3.2641244E7,0.2,0,7.1351,0.0,0.2,9.95,0.0,0.0,171.25,0.6166,0.0,0.0
2022-04-07 00:11:00,0.0,0.0,0.05,0.6,0.1695,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,57.6192,248706.0,785920.0,1272960.0,537214.0,2.2630115E7,140.9,116.5,3.2641244E7,0.1,0,3.6176,0.0,0.1,5.1,0.0,0.0,170.3,0.5666,0.0,0.0
2022-04-07 00:12:00,0.0,0.0,0.1,0.8,0.1689,0.05,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.4,51.1821,308722.2,785920.0,1272400.2,477197.8,2.26351366E7,154.05,116.55,3.2641244E7,0.2,0,6.7083,0.0,0.2,9.15,0.05,0.4,164.3,0.7999,0.05,0.4
2022-04-07 00:13:00,0.0,0.0,0.05,0.6,0.176,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,52.5713,295770.35,785920.0,1272292.2,490149.65,2.26375648E7,130.25,101.6,3.2641244E7,0.1,0,3.4444,0.0,0.1,4.6,0.0,0.0,163.05,0.6,0.0,0.0
2022-04-07 00:14:00,0.0,0.0,0.1,0.75,0.1805,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.0,0.0,54.6042,276816.2,785920.0,1272208.2,509103.8,2.26393292E7,144.6,121.5,3.2641244E7,0.2,0,5.5813,0.0,0.2,9.45,0.0,0.0,162.05,0.7166,0.0,0.0
2022-04-07 00:15:00,0.0,0.0,0.05,0.2,0.1879,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,56.1762,262159.8,785920.0,1272204.0,523760.2,2.26371892E7,122.95,100.6,3.2641244E7,0.1,0,9.6363,0.0,0.1,3.95,0.0,0.0,162.0,0.1833,0.0,0.0
2022-04-07 00:16:00,0.0,0.0,0.1,0.75,0.166,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.0,0.0,58.2132,243168.05,785920.0,1272204.0,542751.95,2.26355762E7,140.8,115.9,3.2641244E7,0.2,0,5.4222,0.0,0.2,9.05,0.0,0.0,162.0,0.75,0.0,0.0
2022-04-07 00:17:00,0.0,0.0,0.05,0.55,0.1739,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.4,50.9571,310820.2,785920.0,1271884.4,475099.8,2.26402538E7,140.15,114.65,3.2641244E7,0.1,0,3.6363,0.0,0.1,4.45,0.05,0.4,157.25,0.5499,0.05,0.4
2022-04-07 00:18:00,0.0,0.0,0.1,0.35,0.1714,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,52.7675,293940.7,785920.0,1271784.2,491979.3,2.26423102E7,142.2,103.25,3.2641244E7,0.1,0,7.1904,0.0,0.1,5.05,0.0,0.0,156.05,0.35,0.0,0.0
2022-04-07 00:19:00,0.0,0.0,0.05,0.25,0.1675,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,54.3355,279321.85,785920.0,1271529.2,506598.15,2.26451668E7,128.95,106.35,3.2641244E7,0.1,0,9.6923,0.0,0.1,5.1,0.0,0.0,153.15,0.2166,0.0,0.0
