time,active_db_conn_count,active_tx_count,active_users,call_count,cpu_time,cpu_usage,db_sessions,extcall_count,extcall_time,fail_count,fetch_count,fetch_time,fgc,fgct,file_count,gc_count,gc_time,heap_usage,jvm_free_heap,jvm_heap_size,jvm_mem_size,jvm_used_heap,os_free_memory,os_rcv_packets,os_send_packets,os_total_memory,prepare_count,prepare_time,response_time,socket_count,sql_count,sql_time,tgc,tgct,thread_count,tps,ygc,ygct
2022-04-12 00:00:00,0.0,0.0,0.1,0.7,0.2285,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.0,0.0,24.8032,280746.25,512000.0,1062880.0,231253.75,1.26743634E7,146.5,111.5,3.2641244E7,0.2,0,7.8181,0.0,0.2,9.65,0.0,0.0,176.95,0.5499,0.0,0.0
2022-04-12 00:01:00,0.0,0.0,0.05,0.3,0.1879,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.15,24.5198,282901.9,511513.6,1062880.0,228611.7,1.26801592E7,137.0,111.45,3.2641244E7,0.1,0,10.0588,0.0,0.1,4.45,0.05,0.15,177.0,0.2833,0.05,0.15
2022-04-12 00:02:00,0.0,0.0,0.2,0.5,0.1935,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.45,23.2233,295450.6,511974.4,1062880.0,216523.8,1.27168158E7,136.55,107.95,3.2641244E7,0.2,0,12.1153,0.0,0.2,9.35,0.05,0.45,177.0,0.4333,0.05,0.45
2022-04-12 00:03:00,0.0,0.0,0.05,0.2,0.1685,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,24.614,282510.1,512000.0,1062880.0,229489.9,1.27597928E7,137.95,106.2,3.2641244E7,0.1,0,14.9,0.0,0.1,4.7,0.0,0.0,177.0,0.1666,0.0,0.0
2022-04-12 00:04:00,0.0,0.0,0.1,0.4,0.178,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.2,23.2755,294989.85,512000.0,1062783.4,217010.15,1.28025014E7,142.15,116.2,3.2641244E7,0.2,0,10.5217,0.0,0.2,9.65,0.05,0.2,175.9,0.3833,0.05,0.2
2022-04-12 00:05:00,0.0,0.0,0.05,0.25,0.2645,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,24.7168,281551.85,512000.0,1062418.4,230448.15,2.23657296E7,140.5,106.9,3.2641244E7,0.1,0,7.8666,0.0,0.1,4.9,0.0,0.0,172.1,0.25,0.0,0.0
2022-04-12 00:06:00,0.0,0.0,0.15,0.85,0.2335,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.4,23.5611,292327.3,512000.0,1062275.0,219672.7,2.3204004E7,144.1,118.7,3.2641244E7,0.2,0,33.1372,0.0,0.2,9.65,0.05,0.4,171.05,0.85,0.05,0.4
2022-04-12 00:07:00,0.0,0.0,0.05,0.6,0.1719,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.3,24.5335,283260.9,512000.0,1062188.2,228739.1,2.32018062E7,124.25,102.65,3.2641244E7,0.1,0,4.3055,0.0,0.1,4.85,0.05,0.3,170.05,0.6,0.05,0.3
2022-04-12 00:08:00,0.0,0.0,0.2,0.95,0.1875,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.0,0.0,24.2045,286328.1,512000.0,1061940.8,225671.9,2.32031094E7,144.95,114.7,3.2641244E7,0.2,0,4.6037,0.0,0.2,8.45,0.0,0.0,167.15,0.8833,0.0,0.0
2022-04-12 00:09:00,0.0,0.0,0.05,0.6,0.171,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.35,23.34,294388.2,512000.0,1061802.6,217611.8,2.32050286E7,127.55,105.8,3.2641244E7,0.1,0,3.8055,0.0,0.1,4.6,0.05,0.35,166.05,0.6,0.05,0.35
2022-04-12 00:10:00,0.0,0.0,0.2,0.9,0.1989,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.0,0.0,24.8301,280495.15,512000.0,1061796.0,231504.85,2.32046732E7,138.35,104.5,3.2641244E7,0.2,0,5.3877,0.0,0.2,9.0,0.0,0.0,166.0,0.8166,0.0,0.0
2022-04-12 00:11:00,0.0,0.0,0.05,0.6,0.1714,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.05,0.3,23.5437,292489.45,512000.0,1062046.8,219510.55,2.32051266E7,136.65,111.05,3.2641244E7,0.1,0,6.0277,0.0,0.1,4.2,0.05,0.3,166.0,0.6,0.05,0.3
2022-04-12 00:12:00,0.0,0.0,0.1,0.4,0.173,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.25,24.9018,279826.75,512000.0,1062060.0,232173.25,2.32051264E7,110.9,90.65,3.2641244E7,0.2,0,11.4347,0.0,0.2,9.25,0.05,0.25,166.0,0.3833,0.05,0.25
2022-04-12 00:13:00,0.0,0.0,0.05,0.3,0.1675,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,23.4797,293085.7,512000.0,1061941.2,218914.3,2.32060936E7,128.85,105.2,3.2641244E7,0.1,0,9.0,0.0,0.1,5.15,0.0,0.0,165.1,0.2833,0.0,0.0
2022-04-12 00:14:00,0.0,0.0,0.1,0.55,0.182,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.3,24.5591,283022.6,512000.0,1061928.0,228977.4,2.32068826E7,148.7,107.6,3.2641244E7,0.2,0,7.75,0.0,0.2,9.1,0.05,0.3,165.0,0.5333,0.05,0.3
2022-04-12 00:15:00,0.0,0.0,0.05,0.35,0.171,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,23.71,290938.8,512000.0,1061844.0,221061.2,2.32078684E7,129.7,101.3,3.2641244E7,0.1,0,5.6,0.0,0.1,4.0,0.0,0.0,164.0,0.3333,0.0,0.0
2022-04-12 00:16:00,0.0,0.0,0.05,0.35,0.1719,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.45,24.3722,284764.9,512000.0,1061764.2,227235.1,2.32042178E7,119.75,98.9,3.2641244E7,0.2,0,10.238,0.0,0.2,7.95,0.05,0.45,163.05,0.35,0.05,0.45
2022-04-12 00:17:00,0.0,0.0,0.05,0.6,0.1705,0.0,9.0,0,0,0,0.1,0,0.0,0.0,7.0,0.0,0.0,23.9897,288330.7,512000.0,1061627.0,223669.3,2.3205671E7,121.05,98.85,3.2641244E7,0.1,0,4.25,0.0,0.1,5.0,0.0,0.0,162.05,0.6,0.0,0.0
2022-04-12 00:18:00,0.0,0.0,0.2,0.8,0.1785,0.0,9.0,0,0,0,0.2,0,0.0,0.0,7.0,0.05,0.35,23.4036,293796.05,512000.0,1061620.0,218203.95,2.32071704E7,147.3,121.25,3.2641244E7,0.2,0,6.0,0.0,0.2,8.5,0.05,0.35,162.0,0.7,0.05,0.35
