time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-04-27 00:00:00,42,0,5,2049,5,169,178,0,0,1,22,0,238,0,2316,0,0,0,0,0,0,0,0,0,0,52492,234,161,0,11,40,1,1,1,0,0,0,596,56991,0,2228,1,0,0
2022-04-27 00:01:00,43,0,0,58,0,0,0,0,0,0,3,0,10,4,174575,0,0,0,0,0,0,0,0,0,0,191186,9,160,0,0,4,0,0,0,0,22,0,64,1402,0,58,0,0,0
2022-04-27 00:02:00,44,0,0,0,0,0,0,0,0,0,2,0,0,0,1710,0,0,0,0,0,0,0,0,0,0,12735,0,161,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0,0
2022-04-27 00:03:00,45,0,0,6,0,0,0,0,0,0,3,0,1,0,2459,0,0,0,0,0,0,0,0,0,0,14109,1,161,0,0,0,0,0,0,0,0,0,11,33,0,6,0,0,0
2022-04-27 00:04:00,46,0,0,0,0,0,0,0,0,0,2,0,0,0,3744,0,0,0,0,0,0,0,0,0,0,14307,0,162,0,0,0,0,0,0,0,0,0,6,42,0,0,0,0,0
2022-04-27 00:05:00,48,0,3,368,0,1,1,0,0,0,122,0,8,0,61081,0,0,0,0,0,0,0,0,0,0,78349,8,162,0,0,2,0,0,0,0,11,0,43,810,0,369,0,0,0
2022-04-27 00:06:00,50,0,147,7914,28,265,268,0,0,13,263,0,562,0,614,0,0,0,0,0,0,0,0,0,0,299179,543,164,0,9,287,2,3,26,0,0,0,1728,42074,0,8182,0,1,0
2022-04-27 00:07:00,50,0,0,32755,25,1054,1210,0,0,220,264,0,347,0,4430,0,0,0,0,0,0,0,0,0,0,396154,335,165,0,11,97,1,1,0,0,0,0,1037,156189,0,33965,0,5,0
2022-04-27 00:08:00,49,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9850,0,162,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0
2022-04-27 00:09:00,48,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14301,0,162,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0
