time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-04-24 00:00:00,41,0,1899,2039,6,166,172,0,0,1,234,0,240,4,153612,0,0,0,0,0,0,0,0,0,0,202800,236,165,0,12,42,1,1,1,0,20,0,612,59470,0,2211,1,0,0
2022-04-24 00:01:00,41,0,0,0,0,0,0,0,0,0,216,0,0,0,4690,0,0,0,0,0,0,0,0,0,0,20949,0,165,0,0,0,0,0,0,0,0,0,11,35,0,0,0,0,0
2022-04-24 00:02:00,42,0,0,58,0,0,0,0,0,0,217,0,10,0,2882,0,0,0,0,0,0,0,0,0,0,15540,9,164,0,0,4,0,0,0,0,0,0,69,55,0,58,0,0,0
2022-04-24 00:03:00,43,0,0,742,1,46,31,0,0,0,232,0,128,0,1618,0,0,0,0,0,0,0,0,0,0,20263,125,165,0,1,118,0,0,0,0,0,0,410,6867,0,774,0,0,0
2022-04-24 00:04:00,44,0,0,0,0,0,0,0,0,0,216,0,0,0,1366,0,0,0,0,0,0,0,0,0,0,11508,0,165,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0
2022-04-24 00:05:00,47,0,41,23920,37,694,740,0,0,63,272,0,697,0,97596,0,0,0,0,0,0,0,0,0,0,552352,678,169,0,15,310,3,4,1,0,13,0,2120,109102,0,24661,0,3,0
2022-04-24 00:06:00,46,0,0,15505,14,7,15,0,0,157,219,0,30,0,280,0,0,0,0,0,0,0,0,0,0,23655,23,165,0,2,13,0,0,0,0,0,0,166,385,0,15520,0,0,0
2022-04-24 00:07:00,46,0,0,0,0,0,0,0,0,0,216,0,0,0,488,0,0,0,0,0,0,0,0,0,0,16140,0,165,0,0,0,0,0,0,0,0,0,12,72,0,1,0,0,0
2022-04-24 00:08:00,45,0,0,2,0,0,0,0,0,0,216,0,0,0,5307,0,0,0,0,0,0,0,0,0,0,18401,0,164,0,0,0,0,0,0,0,2,0,12,77,0,2,0,0,0
2022-04-24 00:09:00,43,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13731,0,164,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0
