time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-04-14 00:00:00,48,0,73,1963,5,157,161,0,0,1,19,0,226,0,4113,0,0,0,0,0,0,0,0,0,0,42832,222,168,0,10,37,1,1,1,0,2,0,566,57043,0,2125,1,0,0
2022-04-14 00:01:00,48,0,0,59,0,0,0,0,0,0,3,0,11,0,2070,0,0,0,0,0,0,0,0,0,0,14311,10,167,0,0,4,0,0,0,0,0,0,65,39,0,59,0,0,0
2022-04-14 00:02:00,48,0,0,0,0,0,0,0,0,0,2,0,0,0,1843,0,0,0,0,0,0,0,0,0,0,11899,0,168,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0
2022-04-14 00:03:00,48,0,0,3,0,0,0,0,0,0,3,0,0,10,290249,0,0,0,0,0,0,0,0,0,0,314686,0,168,0,0,0,0,0,0,0,47,0,8,2742,0,3,0,0,0
2022-04-14 00:04:00,48,0,0,1069,1,41,28,0,0,0,72,0,129,0,23503,0,0,0,0,0,0,0,0,0,0,40018,126,168,0,1,114,0,0,0,0,2,0,419,6197,0,1097,0,0,0
2022-04-14 00:05:00,47,0,0,2,0,0,0,0,0,0,216,0,0,0,971,0,0,0,0,0,0,0,0,0,0,12511,0,168,0,0,0,0,0,0,0,0,0,15,94,0,2,0,0,0
2022-04-14 00:06:00,46,0,0,13,0,0,0,0,0,0,216,0,2,0,53833,0,0,0,0,0,0,0,0,0,0,63867,2,168,0,0,1,0,0,0,0,12,0,18,627,0,13,0,0,0
2022-04-14 00:07:00,46,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8492,0,168,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0
2022-04-14 00:08:00,47,0,26,7965,31,469,505,0,0,12,254,0,563,0,1459,0,0,0,0,0,0,0,0,0,0,301713,546,170,0,10,266,3,3,3,0,0,0,1743,75684,0,8471,0,1,0
2022-04-14 00:09:00,47,0,0,31696,23,835,962,0,0,217,254,0,239,0,6417,0,0,0,0,0,0,0,0,0,0,292857,230,171,0,9,76,1,1,1,0,1,0,742,122508,0,32658,0,3,0
2022-04-14 00:10:00,46,0,0,38,0,8,6,0,0,1,220,0,12,0,7987,0,0,0,0,0,0,0,0,0,0,38445,12,168,0,1,9,0,0,0,0,3,0,62,1410,0,45,0,0,0
2022-04-14 00:11:00,46,0,0,0,0,0,0,0,0,0,216,0,0,0,195,0,0,0,0,0,0,0,0,0,0,9785,0,168,0,0,0,0,0,0,0,0,0,12,407,0,1,0,0,0
2022-04-14 00:12:00,45,0,0,0,0,0,0,0,0,0,216,0,0,0,842,0,0,0,0,0,0,0,0,0,0,9677,0,167,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0
2022-04-14 00:13:00,44,0,0,1,0,0,0,0,0,0,216,0,0,1,41163,0,0,0,0,0,0,0,0,0,0,54861,0,167,0,0,0,0,0,0,0,7,0,12,536,0,2,0,0,0
2022-04-14 00:14:00,44,0,0,1,0,0,0,0,0,0,216,0,0,7,228022,0,0,0,0,0,0,0,0,0,0,245154,0,167,0,0,0,0,0,0,0,34,0,12,2114,0,1,0,0,0
2022-04-14 00:15:00,44,0,0,2653,7,103,403,0,0,71,228,0,5,0,573792,0,0,0,0,0,0,0,0,0,0,798292,5,171,0,0,4,0,0,5,0,221,221,35,11786,0,3057,0,0,0
2022-04-14 00:16:00,43,0,0,9,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,0,168,0,0,0,0,0,0,0,0,0,13,110,0,10,0,0,0
2022-04-14 00:17:00,43,0,0,0,0,0,0,0,0,0,216,0,0,0,529,0,0,0,0,0,0,0,0,0,0,8714,0,168,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0
2022-04-14 00:18:00,44,0,0,27458,22,2957,3373,0,0,2,269,0,652,0,13105,0,0,0,0,0,0,0,0,0,0,300669,639,169,0,3,267,1,1,205,0,0,0,1859,442628,0,30832,0,3,0
2022-04-14 00:19:00,44,0,15,10902,12,10,17,0,0,190,219,0,100,0,1219,0,0,0,0,0,0,0,0,0,0,22363,100,168,0,0,100,0,0,0,0,0,0,314,908,0,10920,0,0,0
2022-04-14 00:20:00,44,0,0,0,0,0,0,0,0,0,216,0,0,0,25617,0,0,0,0,0,0,0,0,0,0,43166,0,168,0,0,0,0,0,0,0,6,0,12,349,0,1,0,0,0
2022-04-14 00:21:00,45,0,0,0,0,0,0,0,0,0,216,0,0,0,3289,0,0,0,0,0,0,0,0,0,0,16724,0,168,0,0,0,0,0,0,0,1,0,12,114,0,1,0,0,0
2022-04-14 00:22:00,45,0,0,12,0,1,0,0,0,134,201,0,3,0,848,0,0,0,0,0,0,0,0,0,0,18956,3,168,0,0,2,0,0,0,0,0,0,26,201,0,13,0,0,0
2022-04-14 00:23:00,44,0,0,1,0,0,0,0,0,100,3,0,0,7,186103,0,0,0,0,0,0,0,0,0,0,206462,0,168,0,0,0,0,0,0,0,39,0,7,1985,0,1,0,0,0
2022-04-14 00:24:00,44,0,0,3,0,0,0,0,0,0,2,0,0,5,200505,0,0,0,0,0,0,0,0,0,0,212820,0,168,0,0,0,0,0,0,0,28,0,9,1712,0,3,0,0,0
2022-04-14 00:25:00,44,0,0,0,0,0,0,0,0,0,2,0,0,0,1084,0,0,0,0,0,0,0,0,0,0,10230,0,168,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0
2022-04-14 00:26:00,44,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10279,0,168,0,0,0,0,0,0,0,0,0,9,27,0,9,0,0,0
2022-04-14 00:27:00,44,0,0,333,0,0,0,0,0,0,2,0,0,0,3420,0,0,0,0,0,0,0,0,0,0,11779,0,168,0,0,0,0,0,0,0,0,0,7,20,0,333,0,0,0
2022-04-14 00:28:00,45,0,0,34740,23,734,860,0,0,33,34,0,447,0,5869,0,0,0,0,0,0,0,0,0,0,202494,445,169,0,1,230,0,0,1,0,0,0,1141,107634,0,35600,0,1,0
2022-04-14 00:29:00,44,0,0,4,0,4,12,0,0,150,3,0,0,0,177,0,0,0,0,0,0,0,0,0,0,9645,0,168,0,0,0,0,0,0,0,0,0,9,100,0,17,0,0,0
2022-04-14 00:30:00,43,0,0,11141,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10593,5,168,0,0,3,0,0,0,0,0,0,28,18,0,11141,0,0,0
2022-04-14 00:31:00,45,0,924,59152,100,112,135,0,0,90,60,0,67,0,0,0,0,0,0,0,0,0,0,0,86,1526221,72,173,0,0,70,0,0,0,0,0,0,590,19331,0,59287,74,13,0
2022-04-14 00:32:00,43,0,777,265,5,110,178,0,0,68,52,0,56,0,1091,0,0,0,0,0,0,0,0,0,65,1188197,60,168,0,0,59,0,0,0,0,0,0,478,15303,0,444,64,10,0
2022-04-14 00:33:00,44,0,1101,249,4,84,102,0,0,90,50,0,53,4,244066,0,0,0,0,0,0,0,0,0,86,1758771,57,168,0,0,57,0,0,0,0,26,0,464,17738,0,352,63,10,0
2022-04-14 00:34:00,43,0,407,231,4,82,100,0,0,78,49,0,50,0,1378,0,0,0,0,0,0,0,0,0,74,1271956,54,168,0,0,54,0,0,0,0,0,0,428,15338,0,331,60,10,0
2022-04-14 00:35:00,43,0,275,867,5,100,115,0,0,79,58,0,160,0,0,0,0,0,0,0,0,0,0,0,74,1372853,164,168,0,0,163,0,0,0,0,0,0,823,18345,0,982,69,11,0
2022-04-14 00:36:00,44,0,1059,242,4,85,103,0,0,96,51,0,51,0,30398,0,0,0,0,0,0,0,0,0,93,1547840,55,168,0,0,55,0,0,0,0,11,0,438,15724,0,346,62,11,0
2022-04-14 00:37:00,43,0,604,6,0,86,105,0,0,87,52,0,4,0,3928,0,0,0,0,0,0,0,0,0,84,1413624,4,168,0,0,4,0,0,0,0,2,0,10,15718,0,14,63,11,0
2022-04-14 00:38:00,44,0,1716,34888,24,406,464,0,0,114,79,0,502,0,13380,0,0,0,0,0,0,0,0,0,82,1556142,505,169,0,0,284,0,1,0,0,3,0,1589,63652,0,35353,65,13,0
2022-04-14 00:39:00,43,0,639,277,5,92,119,0,0,226,54,0,59,0,5632,0,0,0,0,0,0,0,0,0,73,1296651,63,168,0,0,60,0,0,0,0,0,0,485,16390,0,397,65,11,0
2022-04-14 00:40:00,43,0,877,257,4,90,108,0,0,89,54,0,55,0,4068,0,0,0,0,0,0,0,0,0,85,1417656,59,168,0,0,59,0,0,0,0,1,0,480,17124,0,366,66,11,0
2022-04-14 00:41:00,42,0,649,274,4,93,112,0,0,84,56,0,59,0,12831,0,0,0,0,0,0,0,0,0,80,1467044,63,168,0,0,63,0,0,0,0,3,0,513,17273,0,387,70,12,0
2022-04-14 00:42:00,43,0,960,219,3,82,101,0,0,85,49,0,49,0,11428,0,0,0,0,0,0,0,0,0,81,1406102,52,168,0,0,52,0,0,0,0,2,0,409,15121,0,320,59,10,0
2022-04-14 00:43:00,42,0,772,224,3,85,105,0,0,88,51,0,49,3,187865,0,0,0,0,0,0,0,0,0,84,1642685,53,168,0,0,53,0,0,0,0,22,0,413,17291,0,329,60,11,0
2022-04-14 00:44:00,42,0,0,228,6,86,105,0,0,85,51,0,50,0,9974,0,0,0,0,0,0,0,0,0,82,1436317,54,168,0,0,54,0,0,0,0,1,0,424,16899,0,334,61,11,0
2022-04-14 00:45:00,42,0,1265,231,3,87,107,0,0,99,52,0,51,0,6083,0,0,0,0,0,0,0,0,0,95,1543151,55,168,0,0,55,0,0,0,0,1,0,431,15868,0,338,62,11,0
2022-04-14 00:46:00,41,0,805,261,4,90,110,0,0,86,55,0,55,0,6976,0,0,0,0,0,0,0,0,0,83,1492153,59,168,0,0,59,0,0,0,0,1,0,475,17103,0,371,66,11,0
2022-04-14 00:47:00,42,0,1002,247,4,91,111,0,0,90,54,0,54,0,8565,0,0,0,0,0,0,0,0,0,87,1513251,58,168,0,0,58,0,0,0,0,1,0,462,17573,0,358,65,11,0
2022-04-14 00:48:00,42,0,787,35081,25,877,1009,0,0,125,86,0,518,0,17343,0,0,0,0,0,0,0,0,0,92,1685486,519,169,0,1,290,0,0,1,0,2,0,1669,134767,0,36091,64,13,0
2022-04-14 00:49:00,43,0,1277,238,4,87,107,0,0,249,53,0,52,0,22405,0,0,0,0,0,0,0,0,0,95,1642406,56,168,0,0,56,0,0,0,0,1,0,444,16292,0,345,63,11,0
2022-04-14 00:50:00,41,0,816,1178,5,97,116,0,0,95,111,0,157,0,9910,0,0,0,0,0,0,0,0,0,91,1622916,161,168,0,0,159,0,0,0,0,2,0,786,18339,0,1294,68,12,0
2022-04-14 00:51:00,41,0,664,224,4,86,106,0,0,108,266,0,50,0,11586,0,0,0,0,0,0,0,0,0,105,1717572,54,168,0,0,54,0,0,0,0,1,0,424,16099,0,331,61,11,0
2022-04-14 00:52:00,41,0,912,237,4,88,108,0,0,81,267,0,52,0,14018,0,0,0,0,0,0,0,0,0,78,1376140,56,168,0,0,56,0,0,0,0,1,0,446,16171,0,346,63,11,0
2022-04-14 00:53:00,41,0,1047,193,3,80,99,0,0,86,261,0,44,3,130404,0,0,0,0,0,0,0,0,0,83,1592198,47,168,0,0,47,0,0,0,0,21,0,364,16200,0,292,55,10,0
2022-04-14 00:54:00,40,0,820,221,4,85,104,0,0,87,264,0,49,2,99470,0,0,0,0,0,0,0,0,0,84,1555756,53,167,0,0,53,0,0,0,0,9,0,416,16479,0,326,60,11,0
2022-04-14 00:55:00,40,0,603,238,4,90,110,0,0,93,267,0,53,0,9898,0,0,0,0,0,0,0,0,0,90,1511090,57,167,0,0,57,0,0,0,0,1,0,450,16964,0,349,64,11,0
2022-04-14 00:56:00,40,0,1239,251,4,90,110,0,0,89,268,0,54,0,7957,0,0,0,0,0,0,0,0,0,86,1580536,58,167,0,0,58,0,0,0,0,0,0,461,16771,0,361,65,12,0
