time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-05-11 00:00:00,44,0,1356,1964,5,160,164,0,0,1,232,0,227,0,1843,0,0,0,0,0,0,0,0,0,0,40612,223,140,0,10,37,1,2,1,0,0,0,576,57489,0,2129,1,0,0
2022-05-11 00:01:00,44,0,0,0,0,0,0,0,0,0,216,0,0,0,1813,0,0,0,0,0,0,0,0,0,0,11697,0,140,0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0
2022-05-11 00:02:00,44,0,0,0,0,0,0,0,0,0,216,0,0,0,777,0,0,0,0,0,0,0,0,0,0,9498,0,140,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0
2022-05-11 00:03:00,44,0,0,64,0,0,0,0,0,0,217,0,12,0,2088,0,0,0,0,0,0,0,0,0,0,12722,11,139,0,0,5,0,0,0,0,0,0,74,60,0,65,0,0,0
2022-05-11 00:04:00,46,0,0,0,0,0,0,0,0,0,216,0,0,4,146508,0,0,0,0,0,0,0,0,0,0,160249,0,140,0,0,0,0,0,0,0,19,0,12,1285,0,1,0,0,0
2022-05-11 00:05:00,47,0,16,793,1,42,28,0,0,0,231,0,135,0,60468,0,0,0,0,0,0,0,0,0,0,86905,132,140,0,1,125,0,0,0,0,13,0,435,6901,0,821,0,0,0
2022-05-11 00:06:00,47,0,0,12,0,0,0,0,0,0,216,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6793,3,140,0,0,0,0,0,0,0,0,0,17,2,0,12,0,0,0
2022-05-11 00:07:00,47,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5889,0,140,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0
2022-05-11 00:08:00,47,0,0,0,0,0,0,0,0,0,216,0,0,0,465,0,0,0,0,0,0,0,0,0,0,9006,0,140,0,0,0,0,0,0,0,0,0,12,38,0,0,0,0,0
2022-05-11 00:09:00,49,0,640,39583,49,1466,1648,0,0,178,286,0,801,0,5313,0,0,0,0,0,0,0,0,0,0,518667,781,145,0,16,352,3,4,1,0,0,0,2514,222696,0,41232,0,5,0
