time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-07-02 00:00:00,40,0,707,2016,5,161,169,0,0,1,233,0,227,2,83169,0,0,0,0,0,0,0,0,0,0,144388,223,142,0,10,37,1,1,1,0,11,0,576,57751,0,2186,1,0,0
2022-07-02 00:01:00,40,0,0,0,0,0,0,0,0,0,216,0,0,2,72673,0,0,0,0,0,0,0,0,0,0,86857,0,142,0,0,0,0,0,0,0,8,0,11,643,0,0,0,0,0
2022-07-02 00:02:00,42,0,0,97,0,0,0,0,0,0,217,0,13,0,2897,0,0,0,0,0,0,0,0,0,0,16823,12,142,0,0,5,0,0,0,0,0,0,76,59,0,97,0,0,0
2022-07-02 00:03:00,42,0,0,0,0,0,0,0,0,0,216,0,0,0,8572,0,0,0,0,0,0,0,0,0,0,17904,0,144,0,0,0,0,0,0,0,0,0,11,24,0,0,0,0,0
2022-07-02 00:04:00,43,0,0,3,0,0,0,0,0,0,216,0,1,0,750,0,0,0,0,0,0,0,0,0,0,10704,0,144,0,0,0,0,0,0,0,0,0,13,129,0,3,0,0,0
2022-07-02 00:05:00,45,0,140,6091,21,57,47,0,0,12,244,0,362,0,1397,0,0,0,0,0,0,0,0,0,0,143269,354,145,0,5,304,2,3,0,0,0,0,1265,8595,0,6139,0,0,0
2022-07-02 00:06:00,50,0,0,36530,31,719,762,0,0,209,272,0,542,0,63915,0,0,0,0,0,0,0,0,0,0,455367,523,147,0,14,111,1,2,0,0,11,0,1481,110024,0,37292,0,5,0
2022-07-02 00:07:00,50,0,13,1,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13588,0,144,0,0,0,0,0,0,0,0,0,12,163,0,2,0,0,0
2022-07-02 00:08:00,51,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10081,0,144,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0
2022-07-02 00:09:00,51,0,0,0,0,0,0,0,0,0,216,0,0,0,1758,0,0,0,0,0,0,0,0,0,0,10071,0,144,0,0,0,0,0,0,0,0,0,12,28,0,0,0,0,0
