time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-06-18 00:00:00,41,0,16,2060,5,160,163,0,0,1,19,0,238,0,1395,0,0,0,0,0,0,0,0,0,0,54129,233,139,0,10,42,1,1,1,0,0,0,628,57591,0,2223,1,0,0
2022-06-18 00:01:00,42,0,0,38,0,0,0,0,0,0,3,0,2,0,2626,0,0,0,0,0,0,0,0,0,0,21308,2,139,0,0,0,0,0,0,0,0,0,12,16,0,38,0,0,0
2022-06-18 00:02:00,45,0,6,10622,36,840,875,0,0,13,81,0,818,0,6040,0,0,0,0,0,0,0,0,0,0,477333,798,144,0,16,380,3,4,0,0,0,0,2671,135972,0,11497,0,5,0
2022-06-18 00:03:00,45,0,0,31690,20,68,163,0,0,210,12,0,76,0,3199,0,0,0,0,0,0,0,0,0,0,49562,71,143,0,5,28,0,1,0,0,0,0,283,3047,0,31854,0,0,0
2022-06-18 00:04:00,46,0,0,7,0,0,0,0,0,0,3,0,0,0,697,0,0,0,0,0,0,0,0,0,0,10880,0,141,0,0,0,0,0,0,0,0,0,7,14,0,7,0,0,0
2022-06-18 00:05:00,48,0,4,804,1,37,25,0,0,0,14,0,141,0,962,0,0,0,0,0,0,0,0,0,0,36819,137,141,0,0,135,0,0,0,0,0,0,430,5668,0,829,0,0,0
2022-06-18 00:06:00,50,0,2,1,0,0,0,0,0,0,3,0,0,0,58538,0,0,0,0,0,0,0,0,0,0,70882,0,141,0,0,0,0,0,0,0,14,0,7,764,0,1,0,0,0
2022-06-18 00:07:00,51,0,0,1,0,0,0,0,0,0,3,0,0,4,107798,0,0,0,0,0,0,0,0,0,0,124968,0,141,0,0,0,0,0,0,0,19,0,10,1073,0,2,0,0,0
2022-06-18 00:08:00,51,0,0,0,0,0,0,0,0,0,3,0,0,4,122586,0,0,0,0,0,0,0,0,0,0,136176,0,141,0,0,0,0,0,0,0,14,0,6,1048,0,0,0,0,0
2022-06-18 00:09:00,51,0,0,50937,75,68,233,0,0,0,4,0,8,0,1148,0,0,0,0,0,0,0,0,0,0,16931,9,144,0,0,4,0,0,0,0,0,0,38,254,0,51171,0,0,0
2022-06-18 00:10:00,51,0,0,25327,23,16,27,0,0,1,8,0,13,0,1956,0,0,0,0,0,0,0,0,0,0,42739,13,141,0,1,10,0,0,0,0,0,0,63,1705,0,25354,0,0,0
2022-06-18 00:11:00,51,0,0,346,0,0,0,0,0,0,108,0,4,0,395,0,0,0,0,0,0,0,0,0,0,15975,4,141,0,0,1,0,0,0,0,0,0,27,7,0,346,0,0,0
2022-06-18 00:12:00,52,0,0,40146,34,2122,2294,0,0,42,261,0,671,0,1706,0,0,0,0,0,0,0,0,0,0,226612,661,143,0,3,307,1,1,0,0,0,0,1927,337318,0,42440,0,3,0
2022-06-18 00:13:00,51,0,0,6,0,0,0,0,0,150,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7959,1,142,0,0,0,0,0,0,0,0,0,15,2,0,6,0,0,0
2022-06-18 00:14:00,50,0,0,7,0,0,0,0,0,0,216,0,0,0,347,0,0,0,0,0,0,0,0,0,0,9526,0,141,0,0,0,0,0,0,0,0,0,11,14,0,7,0,0,0
2022-06-18 00:15:00,49,0,0,2839,8,113,441,0,0,76,228,0,5,0,631852,0,0,0,0,0,0,0,0,0,0,865338,6,144,0,0,4,0,0,6,0,240,237,36,12597,0,3280,0,0,0
2022-06-18 00:16:00,45,0,0,0,0,0,0,0,0,0,216,0,0,0,870,0,0,0,0,0,0,0,0,0,0,9930,0,141,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0
2022-06-18 00:17:00,44,0,0,0,0,0,0,0,0,0,216,0,0,11,266809,0,0,0,0,0,0,0,0,0,0,286949,0,140,0,0,0,0,0,0,0,51,0,12,2665,0,0,0,0,0
2022-06-18 00:18:00,43,0,0,0,0,0,0,0,0,0,216,0,0,3,86085,0,0,0,0,0,0,0,0,0,0,96679,0,138,0,0,0,0,0,0,0,8,0,11,648,0,0,0,0,0
2022-06-18 00:19:00,43,0,0,2,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7619,0,138,0,0,0,0,0,0,0,0,0,12,2,0,2,0,0,0
2022-06-18 00:20:00,44,0,0,743,1,8,6,0,0,0,220,0,126,0,21017,0,0,0,0,0,0,0,0,0,0,48389,126,138,0,0,126,0,0,0,0,4,0,390,1561,0,749,0,0,0
2022-06-18 00:21:00,43,0,0,1,0,0,0,0,0,0,216,0,0,0,2150,0,0,0,0,0,0,0,0,0,0,9667,0,138,0,0,0,0,0,0,0,0,0,12,27,0,1,0,0,0
2022-06-18 00:22:00,44,0,0,37256,22,1485,1863,0,0,125,225,0,503,0,1641,0,0,0,0,0,0,0,0,0,0,130936,501,139,0,0,282,0,0,1,0,0,0,1320,204112,0,39119,0,1,0
2022-06-18 00:23:00,43,0,0,0,0,0,0,0,0,161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17257,0,138,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
2022-06-18 00:24:00,43,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9350,0,138,0,0,0,0,0,0,0,0,0,6,2,0,7,0,0,0
2022-06-18 00:25:00,43,0,0,0,0,0,0,0,0,0,3,0,0,0,6591,0,0,0,0,0,0,0,0,0,0,16857,0,138,0,0,0,0,0,0,0,2,0,7,139,0,1,0,0,0
2022-06-18 00:26:00,43,0,0,0,0,0,0,0,0,0,2,0,0,0,883,0,0,0,0,0,0,0,0,0,0,11206,0,138,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0
2022-06-18 00:27:00,42,0,0,2,0,0,0,0,0,0,3,0,0,4,223421,0,0,0,0,0,0,0,0,0,0,236761,0,138,0,0,0,0,0,0,0,38,0,8,2299,0,2,0,0,0
2022-06-18 00:28:00,42,0,0,0,0,0,0,0,0,0,2,0,0,0,1587,0,0,0,0,0,0,0,0,0,0,11173,0,138,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0
2022-06-18 00:29:00,42,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8732,0,138,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
2022-06-18 00:30:00,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10041,0,138,0,0,0,0,0,0,0,0,0,7,27,0,0,0,0,0
2022-06-18 00:31:00,42,0,103,99,1,22,26,0,0,8,16,0,18,0,586,0,0,0,0,0,0,0,0,0,6,144501,19,138,0,0,19,0,0,0,0,0,0,191,3987,0,125,18,2,0
2022-06-18 00:32:00,43,0,44,37511,25,670,793,0,0,43,49,0,549,0,6488,0,0,0,0,0,0,0,0,0,13,450285,548,140,0,1,311,0,0,1,0,0,0,1704,98210,0,38304,19,4,0
2022-06-18 00:33:00,42,0,33,92,1,20,24,0,0,159,15,0,17,0,0,0,0,0,0,0,0,0,0,0,8,182883,18,139,0,0,18,0,0,0,0,0,0,180,3488,0,116,17,2,0
2022-06-18 00:34:00,42,0,10,406,1,16,19,0,0,7,118,0,13,0,0,0,0,0,0,0,0,0,0,0,6,151907,14,139,0,0,14,0,0,0,0,0,0,130,2848,0,425,13,1,0
