time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-06-08 00:00:00,46,0,5,2010,5,160,169,0,0,1,233,0,227,0,1322,0,0,0,0,0,0,0,0,0,0,39147,222,142,0,10,38,1,1,1,0,0,0,578,56189,0,2180,1,0,0
2022-06-08 00:01:00,46,0,0,0,0,0,0,0,0,0,216,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,12063,0,140,0,0,0,0,0,0,0,0,0,12,29,0,0,0,0,0
2022-06-08 00:02:00,47,0,0,58,0,0,0,0,0,0,217,0,10,0,2618,0,0,0,0,0,0,0,0,0,0,15521,9,139,0,0,4,0,0,0,0,0,0,70,62,0,58,0,0,0
2022-06-08 00:03:00,48,0,0,39299,80,51,180,0,0,0,220,0,55,0,1132,0,0,0,0,0,0,0,0,0,0,24543,47,144,0,4,23,0,0,0,0,0,0,300,322,0,39479,0,0,0
2022-06-08 00:04:00,48,0,25,42529,51,327,388,0,0,13,262,0,589,0,2694,0,0,0,0,0,0,0,0,0,0,292749,572,143,0,9,314,2,3,0,0,0,0,1756,45278,0,42917,0,1,0
2022-06-08 00:05:00,48,0,52,33170,24,536,565,0,0,218,256,0,248,0,28151,0,0,0,0,0,0,0,0,0,0,355592,245,143,0,8,68,1,1,1,0,10,0,836,84664,0,33735,0,4,0
2022-06-08 00:06:00,48,0,0,0,0,0,0,0,0,0,216,0,0,0,30296,0,0,0,0,0,0,0,0,0,0,41810,0,140,0,0,0,0,0,0,0,4,0,12,287,0,0,0,0,0
2022-06-08 00:07:00,48,0,0,0,0,0,1,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15178,0,140,0,0,0,0,0,0,0,0,0,12,486,0,2,0,0,0
2022-06-08 00:08:00,48,0,0,790,1,29,19,0,0,0,226,0,135,0,733,0,0,0,0,0,0,0,0,0,0,16191,132,140,0,0,130,0,0,0,0,0,0,420,4357,0,809,0,0,0
2022-06-08 00:09:00,47,0,0,0,0,0,0,0,0,0,216,0,0,1,22940,0,0,0,0,0,0,0,0,0,0,33906,0,139,0,0,0,0,0,0,0,4,0,11,239,0,0,0,0,0
