time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-06-01 00:00:00,41,0,14,14644,29,189,246,0,0,1,22,0,264,0,1534,0,0,0,0,0,0,0,0,0,0,56248,253,140,0,12,55,1,1,1,0,0,0,781,58814,0,14890,1,0,0
2022-06-01 00:01:00,42,0,0,0,0,0,0,0,0,0,2,0,0,0,2282,0,0,0,0,0,0,0,0,0,0,15308,0,139,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0
2022-06-01 00:02:00,43,0,0,51,0,0,0,0,0,0,3,0,9,0,886,0,0,0,0,0,0,0,0,0,0,12599,8,138,0,0,3,0,0,0,0,0,0,57,21,0,51,0,0,0
2022-06-01 00:03:00,44,0,0,836,1,42,28,0,0,0,18,0,143,0,4070,0,0,0,0,0,0,0,0,0,0,27177,140,139,0,1,134,0,0,0,0,0,0,455,6238,0,865,0,0,0
2022-06-01 00:04:00,46,0,0,0,0,0,0,0,0,0,3,0,0,4,155804,0,0,0,0,0,0,0,0,0,0,173608,0,139,0,0,0,0,0,0,0,22,0,7,1424,0,0,0,0,0
2022-06-01 00:05:00,49,0,10,39,0,1,1,0,0,0,3,0,2,0,65477,0,0,0,0,0,0,0,0,0,0,89262,2,141,0,0,1,0,0,0,0,13,0,13,858,0,40,0,0,0
2022-06-01 00:06:00,50,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900,0,141,0,0,0,0,0,0,0,0,0,10,2,0,1,0,0,0
2022-06-01 00:07:00,51,0,0,7,0,0,0,0,0,0,3,0,0,0,124,0,0,0,0,0,0,0,0,0,0,11489,0,141,0,0,0,0,0,0,0,0,0,7,41,0,7,0,0,0
2022-06-01 00:08:00,53,0,0,2976,5,15,11,0,0,0,13,0,274,0,0,0,0,0,0,0,0,0,0,0,0,37586,268,141,0,1,247,0,0,0,0,0,0,908,2316,0,2988,0,0,0
2022-06-01 00:09:00,54,0,9,38073,44,1187,1290,0,0,180,67,0,546,0,9792,0,0,0,0,0,0,0,0,0,0,553484,533,146,0,15,119,2,4,4,0,1,0,1621,188127,0,39363,0,5,0
2022-06-01 00:10:00,53,0,0,72,2,14,21,0,0,51,8,0,18,0,2882,0,0,0,0,0,0,0,0,0,0,40959,17,140,0,2,12,0,0,0,0,0,0,76,1637,0,94,0,0,0
2022-06-01 00:11:00,53,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10142,0,140,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
2022-06-01 00:12:00,52,0,0,346,0,0,0,0,0,0,163,0,4,0,612,0,0,0,0,0,0,0,0,0,0,10843,4,140,0,0,1,0,0,0,0,0,0,29,718,0,347,0,0,0
2022-06-01 00:13:00,52,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9393,0,140,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0
2022-06-01 00:14:00,52,0,0,1,0,0,0,0,0,0,216,0,0,10,299268,0,0,0,0,0,0,0,0,0,0,322284,0,140,0,0,0,0,0,0,0,46,0,12,2875,0,1,0,0,0
2022-06-01 00:15:00,51,0,0,2536,5,78,304,0,0,58,226,0,4,0,479494,0,0,0,0,0,0,0,0,0,0,670280,5,143,0,0,4,0,0,6,0,179,178,35,9959,0,2840,0,0,0
2022-06-01 00:16:00,48,0,0,4,0,8,23,0,0,0,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14144,1,141,0,0,0,0,0,0,0,0,0,15,157,0,27,0,0,0
2022-06-01 00:17:00,48,0,0,7,0,0,0,0,0,0,216,0,0,0,899,0,0,0,0,0,0,0,0,0,0,13711,0,141,0,0,0,0,0,0,0,0,0,12,69,0,7,0,0,0
2022-06-01 00:18:00,48,0,0,3079,3,36,25,0,0,0,229,0,369,0,2,0,0,0,0,0,0,0,0,0,0,32954,365,141,0,0,365,0,0,0,0,0,0,1114,5454,0,3105,0,0,0
2022-06-01 00:19:00,49,0,0,36844,34,2846,3367,0,0,192,259,0,466,0,11128,0,0,0,0,0,0,0,0,0,0,274325,459,142,0,6,69,1,1,166,0,0,0,1280,422317,0,40212,0,3,0
2022-06-01 00:20:00,48,0,0,0,0,0,0,0,0,0,216,0,0,0,21554,0,0,0,0,0,0,0,0,0,0,33645,0,141,0,0,0,0,0,0,0,5,0,12,315,0,0,0,0,0
2022-06-01 00:21:00,48,0,0,0,0,0,0,0,0,0,216,0,0,0,1689,0,0,0,0,0,0,0,0,0,0,10306,0,141,0,0,0,0,0,0,0,0,0,11,16,0,0,0,0,0
2022-06-01 00:22:00,49,0,0,12,0,1,1,0,0,135,200,0,3,0,385,0,0,0,0,0,0,0,0,0,0,18595,3,141,0,0,2,0,0,0,0,0,0,27,321,0,13,0,0,0
2022-06-01 00:23:00,48,0,0,0,0,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7676,0,141,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0
2022-06-01 00:24:00,46,0,0,1,0,0,0,0,0,0,3,0,0,13,373147,0,0,0,0,0,0,0,0,0,0,395304,0,141,0,0,0,0,0,0,0,68,0,7,3759,0,1,0,0,0
2022-06-01 00:25:00,46,0,0,1,0,0,0,0,0,0,2,0,0,0,603,0,0,0,0,0,0,0,0,0,0,9966,0,141,0,0,0,0,0,0,0,0,0,7,9,0,1,0,0,0
2022-06-01 00:26:00,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,0,142,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
2022-06-01 00:27:00,45,0,0,13,0,0,0,0,0,0,3,0,2,0,1527,0,0,0,0,0,0,0,0,0,0,11930,2,142,0,0,0,0,0,0,0,0,0,12,75,0,14,0,0,0
2022-06-01 00:28:00,45,0,0,152,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8338,0,142,0,0,0,0,0,0,0,0,0,8,21,0,153,0,0,0
2022-06-01 00:29:00,46,0,0,35996,21,810,973,0,0,176,31,0,486,0,5486,0,0,0,0,0,0,0,0,0,0,131160,483,143,0,0,272,0,0,0,0,0,0,1267,116347,0,36970,0,1,0
2022-06-01 00:30:00,44,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8177,0,142,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
2022-06-01 00:31:00,44,0,1673,90,1,25,30,0,0,6,15,0,17,0,0,0,0,0,0,0,0,0,0,0,5,129990,18,142,0,0,18,0,0,0,0,0,0,173,4155,0,121,16,2,0
