time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-05-03 00:00:00,41,0,0,1996,5,155,160,0,0,1,18,0,226,0,1395,0,0,0,0,0,0,0,0,0,0,40489,222,164,0,10,37,1,1,1,0,0,0,568,55912,0,2156,1,0,0
2022-05-03 00:01:00,41,0,0,362,0,0,0,0,0,0,118,0,8,0,2884,0,0,0,0,0,0,0,0,0,0,15123,8,164,0,0,2,0,0,0,0,0,0,41,28,0,362,0,0,0
2022-05-03 00:02:00,43,0,0,6,0,0,0,0,0,0,216,0,1,0,1994,0,0,0,0,0,0,0,0,0,0,12270,1,164,0,0,0,0,0,0,0,0,0,16,26,0,6,0,0,0
2022-05-03 00:03:00,44,0,0,58,0,0,0,0,0,0,217,0,10,0,3883,0,0,0,0,0,0,0,0,0,0,15589,9,163,0,0,4,0,0,0,0,1,0,70,191,0,59,0,0,0
2022-05-03 00:04:00,44,0,0,10,0,0,0,0,0,0,216,0,1,3,127032,0,0,0,0,0,0,0,0,0,0,142093,1,164,0,0,0,0,0,0,0,17,0,17,1100,0,10,0,0,0
2022-05-03 00:05:00,44,0,0,0,0,0,0,0,0,0,216,0,0,0,56465,0,0,0,0,0,0,0,0,0,0,79435,0,164,0,0,0,0,0,0,0,12,0,12,676,0,1,0,0,0
2022-05-03 00:06:00,44,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7176,0,164,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0
2022-05-03 00:07:00,44,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9888,0,164,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0
2022-05-03 00:08:00,44,0,11,5177,11,61,45,0,0,0,242,0,301,0,815,0,0,0,0,0,0,0,0,0,0,88721,292,164,0,4,250,1,2,0,0,0,0,1059,8896,0,5223,0,0,0
2022-05-03 00:09:00,46,0,4,34294,40,1120,1324,0,0,175,272,0,500,0,8021,0,0,0,0,0,0,0,0,0,0,441247,481,169,0,14,110,2,2,1,0,0,0,1400,161737,0,35619,0,4,0
2022-05-03 00:10:00,44,0,0,15,0,0,0,0,0,50,216,0,3,0,759,0,0,0,0,0,0,0,0,0,0,12938,3,164,0,0,2,0,0,0,0,0,0,35,23,0,15,0,0,0
2022-05-03 00:11:00,44,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10362,0,164,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0
2022-05-03 00:12:00,43,0,0,1,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9482,0,164,0,0,0,0,0,0,0,0,0,12,2,0,1,0,0,0
2022-05-03 00:13:00,43,0,0,697,1,32,21,0,0,0,227,0,122,0,773,0,0,0,0,0,0,0,0,0,0,21048,118,165,0,0,116,0,0,0,0,0,0,378,4830,0,718,0,0,0
2022-05-03 00:14:00,43,0,0,7,0,0,0,0,0,0,216,0,0,8,250967,0,0,0,0,0,0,0,0,0,0,266879,0,165,0,0,0,0,0,0,0,41,0,12,2430,0,7,0,0,0
2022-05-03 00:15:00,43,0,0,70294,11,106,455,0,0,59,227,0,3,0,705508,0,0,0,0,0,0,0,0,0,0,992624,3,169,0,0,2,0,0,133,0,278,275,29,8707,0,70750,0,0,0
2022-05-03 00:16:00,43,0,0,21,3,53,235,0,0,67,219,0,4,0,285220,0,0,0,0,0,0,0,0,0,0,347099,4,166,0,0,2,0,0,0,0,118,115,25,8355,0,257,0,0,0
2022-05-03 00:17:00,43,0,0,2,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12374,0,165,0,0,0,0,0,0,0,0,0,12,2,0,2,0,0,0
2022-05-03 00:18:00,43,0,0,4368,5,78,90,0,0,2,233,0,398,0,1186,0,0,0,0,0,0,0,0,0,0,87277,396,165,0,0,227,0,0,0,0,0,0,1018,11317,0,4459,0,0,0
2022-05-03 00:19:00,45,0,0,32382,24,2898,3376,0,0,184,245,0,222,0,9700,0,0,0,0,0,0,0,0,0,0,171156,214,166,0,2,44,0,0,2,0,0,0,808,437370,0,35758,0,2,0
2022-05-03 00:20:00,44,0,0,0,0,0,0,0,0,0,216,0,0,0,28509,0,0,0,0,0,0,0,0,0,0,44589,0,165,0,0,0,0,0,0,0,6,0,12,356,0,1,0,0,0
2022-05-03 00:21:00,44,0,0,0,0,0,0,0,0,0,216,0,0,0,8360,0,0,0,0,0,0,0,0,0,0,19816,0,165,0,0,0,0,0,0,0,1,0,11,95,0,0,0,0,0
2022-05-03 00:22:00,44,0,0,45,0,1,0,0,0,133,204,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19628,4,166,0,0,2,0,0,0,0,0,0,28,184,0,46,0,0,0
2022-05-03 00:23:00,43,0,0,0,0,0,0,0,0,100,3,0,0,0,537,0,0,0,0,0,0,0,0,0,0,21841,0,167,0,0,0,0,0,0,0,0,0,7,66,0,0,0,0,0
2022-05-03 00:24:00,45,0,0,341,0,0,0,0,0,0,3,0,0,16,372809,0,0,0,0,0,0,0,0,0,0,395939,0,167,0,0,0,0,0,0,0,71,0,7,3839,0,342,0,0,0
2022-05-03 00:25:00,46,0,0,0,0,0,0,0,0,0,2,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,10006,0,167,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0
2022-05-03 00:26:00,47,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9289,0,167,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0
2022-05-03 00:27:00,49,0,12,1,0,0,0,0,0,0,3,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,14849,0,167,0,0,0,0,0,0,0,0,0,7,110,0,1,0,0,0
2022-05-03 00:28:00,50,0,0,4427,5,26,30,0,0,2,18,0,460,0,918,0,0,0,0,0,0,0,0,0,0,66385,459,167,0,0,328,0,0,0,0,0,0,1209,4268,0,4457,0,0,0
2022-05-03 00:29:00,51,0,0,31286,17,478,559,0,0,175,18,0,117,0,3777,0,0,0,0,0,0,0,0,0,0,118807,115,168,0,0,26,0,0,0,0,0,0,319,69196,0,31846,0,1,0
2022-05-03 00:30:00,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10223,0,167,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0
2022-05-03 00:31:00,50,0,52,98,1,36,44,0,0,14,20,0,21,0,1,0,0,0,0,0,0,0,0,0,13,284419,22,167,0,0,21,0,0,0,0,0,0,183,5796,0,142,22,3,0
2022-05-03 00:32:00,49,0,3,100,1,32,39,0,0,16,20,0,20,0,3785,0,0,0,0,0,0,0,0,0,14,314253,22,167,0,0,22,0,0,0,0,1,0,192,6260,0,140,23,3,0
2022-05-03 00:33:00,49,0,26,89,1,29,34,0,0,19,19,0,19,0,1123,0,0,0,0,0,0,0,0,0,18,395948,20,167,0,0,20,0,0,0,0,0,0,173,5018,0,124,21,3,0
2022-05-03 00:34:00,49,0,80,88,1,25,31,0,0,15,17,0,17,4,204462,0,0,0,0,0,0,0,0,0,14,502885,18,167,0,0,18,0,0,0,0,22,0,155,6253,0,119,19,3,0
2022-05-03 00:35:00,48,0,95,67,1,23,28,0,0,12,15,0,14,0,0,0,0,0,0,0,0,0,0,0,11,249545,15,167,0,0,15,0,0,0,0,0,0,129,4268,0,95,17,2,0
2022-05-03 00:36:00,47,0,5,69,1,24,30,0,0,14,16,0,15,0,9363,0,0,0,0,0,0,0,0,0,13,283638,16,167,0,0,16,0,0,0,0,5,0,132,5153,0,99,18,2,0
