time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-05-15 00:00:00,41,0,1669,2003,6,165,170,0,0,1,20,0,237,5,187226,0,0,0,0,0,0,0,0,0,0,236975,233,143,0,11,40,1,2,1,0,23,0,598,60044,0,2174,1,0,0
2022-05-15 00:01:00,42,0,0,865,1,47,31,0,0,0,19,0,149,0,5210,0,0,0,0,0,0,0,0,0,0,27156,144,142,0,1,131,0,0,0,0,0,0,496,6893,0,897,0,0,0
2022-05-15 00:02:00,44,0,0,0,0,0,0,0,0,0,2,0,0,0,1213,0,0,0,0,0,0,0,0,0,0,14823,0,143,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0
2022-05-15 00:03:00,45,0,0,0,0,0,0,0,0,0,2,0,0,0,1606,0,0,0,0,0,0,0,0,0,0,17611,0,143,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0
2022-05-15 00:04:00,45,0,0,2902,5,13,10,0,0,0,12,0,260,0,1058,0,0,0,0,0,0,0,0,0,0,38380,255,143,0,1,233,1,0,0,0,0,0,883,2020,0,2912,0,0,0
2022-05-15 00:05:00,48,0,44,37361,46,793,860,0,0,172,53,0,500,0,76131,0,0,0,0,0,0,0,0,0,0,530775,478,148,0,16,106,3,4,1,0,15,0,1476,136590,0,38222,0,3,0
2022-05-15 00:06:00,47,0,0,2,0,0,0,0,0,50,3,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,11308,0,143,0,0,0,0,0,0,0,0,0,10,88,0,2,0,0,0
2022-05-15 00:07:00,47,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14398,0,143,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
2022-05-15 00:08:00,47,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8842,0,143,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
2022-05-15 00:09:00,46,0,0,2,0,0,0,0,0,0,3,0,0,0,358,0,0,0,0,0,0,0,0,0,0,8877,0,143,0,0,0,0,0,0,0,0,0,7,4,0,2,0,0,0
2022-05-15 00:10:00,46,0,0,22,0,0,0,0,0,0,3,0,5,11,351772,0,0,0,0,0,0,0,0,0,0,380083,4,143,0,0,2,0,0,0,0,46,0,35,3048,0,23,0,0,0
2022-05-15 00:11:00,46,0,0,7,0,0,0,0,0,0,3,0,0,0,509,0,0,0,0,0,0,0,0,0,0,10134,0,143,0,0,0,0,0,0,0,0,0,7,66,0,7,0,0,0
2022-05-15 00:12:00,46,0,0,341,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6966,2,143,0,0,0,0,0,0,0,0,0,20,2,0,341,0,0,0
2022-05-15 00:13:00,45,0,0,5,0,0,0,0,0,0,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9686,1,143,0,0,0,0,0,0,0,0,0,16,2,0,5,0,0,0
2022-05-15 00:14:00,45,0,0,2262,2,37,26,0,0,0,230,0,234,0,2,0,0,0,0,0,0,0,0,0,0,26017,231,143,0,0,231,0,0,0,0,0,0,711,5592,0,2288,0,0,0
2022-05-15 00:15:00,47,0,0,90185,37,2332,2899,0,0,249,266,0,417,0,755340,0,0,0,0,0,0,0,0,0,0,1304430,409,148,0,4,61,0,0,16,0,273,268,1294,358574,0,93085,0,3,0
2022-05-15 00:16:00,44,0,0,691,4,72,199,0,0,44,223,0,118,0,113526,0,0,0,0,0,0,0,0,0,0,183260,118,140,0,0,116,0,0,0,0,38,34,367,8099,0,891,0,0,0
