time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-06-15 00:00:00,41,0,944,2373,5,165,167,0,0,1,219,0,236,0,653,0,0,0,0,0,0,0,0,0,0,38791,231,142,0,10,39,2,2,1,0,0,0,609,59031,0,2541,1,0,0
2022-06-15 00:01:00,43,0,62,40544,50,577,612,0,0,172,291,0,809,0,5930,0,0,0,0,0,0,0,0,0,0,512937,781,147,0,18,383,4,4,1,0,1,0,2446,90071,0,41156,0,4,0
2022-06-15 00:02:00,42,0,0,53,0,0,0,0,0,50,217,0,10,0,3603,0,0,0,0,0,0,0,0,0,0,19217,9,141,0,0,4,0,0,0,0,1,0,65,123,0,53,0,0,0
2022-06-15 00:03:00,43,0,0,0,0,0,0,0,0,0,216,0,0,0,1539,0,0,0,0,0,0,0,0,0,0,12125,0,142,0,0,0,0,0,0,0,0,0,11,26,0,0,0,0,0
2022-06-15 00:04:00,44,0,0,0,0,0,0,0,0,0,216,0,0,0,871,0,0,0,0,0,0,0,0,0,0,9765,0,142,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0
2022-06-15 00:05:00,45,0,19,0,0,0,0,0,0,0,216,0,0,0,58822,0,0,0,0,0,0,0,0,0,0,79041,0,142,0,0,0,0,0,0,0,14,0,12,758,0,1,0,0,0
2022-06-15 00:06:00,47,0,0,3,0,0,0,0,0,0,216,0,0,8,203359,0,0,0,0,0,0,0,0,0,0,223192,0,142,0,0,0,0,0,0,0,27,0,13,1910,0,3,0,0,0
2022-06-15 00:07:00,47,0,46,29463,13,49,177,0,0,0,218,0,7,0,883,0,0,0,0,0,0,0,0,0,0,15496,7,144,0,0,4,0,0,0,0,0,0,40,208,0,29640,0,0,0
2022-06-15 00:08:00,47,0,0,44271,86,28,80,0,0,0,217,0,2,0,297,0,0,0,0,0,0,0,0,0,0,13464,3,144,0,0,1,0,0,0,0,0,0,19,229,0,44352,0,0,0
2022-06-15 00:09:00,47,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7066,0,142,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0
