time,active_db_conn_count,active_tx_count,active_users,call_count,cpu_time,cpu_usage,db_sessions,extcall_count,extcall_time,fail_count,fetch_count,fetch_time,fgc,fgct,file_count,gc_count,gc_time,heap_usage,jvm_free_heap,jvm_heap_size,jvm_mem_size,jvm_used_heap,os_free_memory,os_rcv_packets,os_send_packets,os_total_memory,prepare_count,prepare_time,response_time,socket_count,sql_count,sql_time,tgc,tgct,thread_count,tps,ygc,ygct
2022-06-14 00:00:00,0.0,0.0,0.0,0.0,1.945,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.15,11.3209,28592.95,134144.0,650848.0,105551.05,1.28178962E7,130.5,91.55,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.15,176.0,0.0,0.05,0.15
2022-06-14 00:01:00,0.0,0.0,0.0,0.0,1.835,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,12.2496,19934.45,134144.0,650836.0,114209.55,1.28190754E7,112.8,79.65,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,175.7,0.0,0.0,0.0
2022-06-14 00:02:00,0.0,0.0,0.0,0.0,1.5899,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.4,11.2876,28903.8,134144.0,649841.8,105240.2,1.2838783E7,137.0,87.25,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.4,156.15,0.0,0.05,0.4
2022-06-14 00:03:00,0.0,0.0,0.0,0.0,1.905,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.15,11.9734,22509.45,134144.0,648200.6,111634.55,1.2879014E7,104.95,75.2,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.15,125.25,0.0,0.05,0.15
2022-06-14 00:04:00,0.0,0.0,0.0,0.0,1.595,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,11.5904,26080.5,134144.0,646066.0,108063.5,1.29442396E7,131.6,90.05,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,93.4,0.0,0.0,0.0
2022-06-14 00:05:00,0.0,0.0,0.0,0.0,2.265,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.2,11.8135,23999.9,134144.0,645564.0,110144.1,2.28774412E7,135.05,93.6,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.2,86.0,0.0,0.05,0.2
2022-06-14 00:06:00,0.0,0.0,0.0,0.0,1.6199,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,11.7492,24599.3,134144.0,645564.0,109544.7,2.35430734E7,114.85,83.05,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
2022-06-14 00:07:00,0.0,0.0,0.0,0.0,2.7,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.4,11.6886,25164.75,134144.0,645564.0,108979.25,2.32316884E7,112.45,79.6,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.4,86.0,0.0,0.05,0.4
2022-06-14 00:08:00,0.0,0.0,0.0,0.0,1.635,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,11.8552,23611.0,134144.0,645564.0,110533.0,2.30492668E7,126.4,90.9,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
2022-06-14 00:09:00,0.0,0.0,0.0,0.0,1.81,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.15,11.5761,26213.75,134144.0,645564.0,107930.25,2.30486878E7,113.55,75.65,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.15,86.0,0.0,0.05,0.15
2022-06-14 00:10:00,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,11.9635,22601.65,134144.0,645564.0,111542.35,2.30466862E7,125.5,88.8,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
2022-06-14 00:11:00,0.0,0.0,0.0,0.0,1.805,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.3,11.4899,27017.25,134144.0,645564.0,107126.75,2.30466178E7,110.95,78.7,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.3,86.0,0.0,0.05,0.3
2022-06-14 00:12:00,0.0,0.0,0.0,0.0,1.555,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,12.0864,21455.85,134144.0,645564.0,112688.15,2.30460606E7,116.45,74.55,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
2022-06-14 00:13:00,0.0,0.0,0.0,0.0,1.77,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.35,11.4944,26974.85,134144.0,645564.0,107169.15,2.30459542E7,111.1,77.7,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.35,86.0,0.0,0.05,0.35
2022-06-14 00:14:00,0.0,0.0,0.0,0.0,1.5899,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,12.2233,20179.4,134144.0,645564.0,113964.6,2.3046212E7,118.6,80.5,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
2022-06-14 00:15:00,0.0,0.0,0.0,0.0,1.835,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.2,11.2254,29483.75,134144.0,645564.0,104660.25,2.30473396E7,132.6,85.5,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.2,86.0,0.0,0.05,0.2
2022-06-14 00:16:00,0.0,0.0,0.0,0.0,1.51,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.15,12.2709,19735.45,134144.0,645566.6,114408.55,2.30485674E7,112.35,78.65,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.15,86.0,0.0,0.05,0.15
2022-06-14 00:17:00,0.0,0.0,0.0,0.0,2.455,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,11.3323,28487.0,134144.0,645616.0,105657.0,2.30459496E7,130.3,92.0,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
2022-06-14 00:18:00,0.0,0.0,0.0,0.0,1.575,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.15,12.1586,20782.7,134144.0,645616.0,113361.3,2.30446258E7,106.7,76.1,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.15,86.0,0.0,0.05,0.15
2022-06-14 00:19:00,0.0,0.0,0.0,0.0,1.845,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,11.4603,27293.5,134144.0,645616.0,106850.5,2.3044735E7,129.25,92.0,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
2022-06-14 00:20:00,0.0,0.0,0.0,0.0,1.61,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.15,11.9608,22626.85,134144.0,645616.0,111517.15,2.30436704E7,125.8,89.4,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.15,86.0,0.0,0.05,0.15
2022-06-14 00:21:00,0.0,0.0,0.0,0.0,1.825,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,11.5775,26200.65,134144.0,645616.0,107943.35,2.30438214E7,130.4,86.25,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
2022-06-14 00:22:00,0.0,0.0,0.0,0.0,1.48,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.1,11.9588,22645.4,134144.0,645616.0,111498.6,2.3043783E7,130.8,92.55,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.1,86.0,0.0,0.05,0.1
2022-06-14 00:23:00,0.0,0.0,0.0,0.0,1.76,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,11.6896,25154.9,134144.0,645616.0,108989.1,2.30438628E7,112.6,80.2,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
2022-06-14 00:24:00,0.0,0.0,0.0,0.0,1.5699,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.35,11.7502,24590.3,134144.0,645616.0,109553.7,2.30437862E7,140.9,87.45,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.35,86.0,0.0,0.05,0.35
2022-06-14 00:25:00,0.0,0.0,0.0,0.0,1.8,0.0,9.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,11.8004,24122.45,134144.0,645616.0,110021.55,2.304383E7,126.05,88.0,3.2641244E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
