time,active_db_conn_count,active_tx_count,active_users,call_count,cpu_time,cpu_usage,db_sessions,extcall_count,extcall_time,fail_count,fetch_count,fetch_time,fgc,fgct,file_count,gc_count,gc_time,heap_usage,jvm_free_heap,jvm_heap_size,jvm_mem_size,jvm_used_heap,os_free_memory,os_rcv_packets,os_send_packets,os_total_memory,prepare_count,prepare_time,response_time,socket_count,sql_count,sql_time,tgc,tgct,thread_count,tps,ygc,ygct
2022-07-09 00:00:00,0.0,7.0,0.0,0.0,1.455,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.2,3.2659,4303.4,121856.0,447454.2,117552.6,9756913.8,182.95,132.15,1.6188828E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.2,49.3,0.0,0.05,0.2
2022-07-09 00:01:00,0.0,7.0,0.0,0.0,1.235,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,2.9089,17151.55,121856.0,446099.0,104704.45,9757006.8,152.2,113.65,1.6188828E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
2022-07-09 00:02:00,0.0,7.0,0.0,0.0,1.25,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,2.981,14556.6,121856.0,445712.0,107299.4,9756785.0,153.7,105.65,1.6188828E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
2022-07-09 00:03:00,0.0,7.0,0.0,0.0,1.105,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,3.0532,11959.15,121856.0,445712.0,109896.85,9756787.8,157.3,117.3,1.6188828E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
2022-07-09 00:04:00,0.0,7.0,0.0,0.0,1.205,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,3.1253,9363.0,121856.0,445712.0,112493.0,9756701.2,161.6,113.8,1.6188828E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
2022-07-09 00:05:00,0.0,7.0,0.0,0.0,1.86,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,3.1975,6764.8,121856.0,445712.0,115091.2,1.05623322E7,144.3,108.25,1.6188828E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
2022-07-09 00:06:00,0.0,7.0,0.0,0.0,1.97,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,3.2696,4169.7,121856.0,445712.0,117686.3,1.06503904E7,166.4,121.1,1.6188828E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
2022-07-09 00:07:00,0.0,7.0,0.0,0.0,2.06,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.3,2.9997,13883.25,121856.0,445712.0,107972.75,1.06504362E7,162.65,115.95,1.6188828E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.3,46.0,0.0,0.05,0.3
2022-07-09 00:08:00,0.0,7.0,0.0,0.0,2.02,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,2.9578,15391.9,121856.0,445712.0,106464.1,1.06475896E7,146.25,110.95,1.6188828E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
2022-07-09 00:09:00,0.0,7.0,0.0,0.0,2.025,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.0,0.0,0.0,3.0299,12798.15,121856.0,445712.0,109057.85,1.06460512E7,157.8,114.5,1.6188828E7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
