time,active_db_conn_count,active_tx_count,active_users,call_count,cpu_time,cpu_usage,db_sessions,extcall_count,extcall_time,fail_count,fetch_count,fetch_time,fgc,fgct,file_count,gc_count,gc_time,heap_usage,jvm_free_heap,jvm_heap_size,jvm_mem_size,jvm_used_heap,os_free_memory,os_rcv_packets,os_send_packets,os_total_memory,prepare_count,prepare_time,response_time,socket_count,sql_count,sql_time,tgc,tgct,thread_count,tps,ygc,ygct
2022-06-17 00:00:00,0.0,0.0,0.2,0.15,1.38,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.3,9.6417,6872.6,96768.0,566812.0,89895.4,6113553.2,137.65,93.5,1.6188756E7,0.2,0,21.0,0.0,0.2,3.8,0.1,0.3,174.0,0.0666,0.1,0.3
2022-06-17 00:01:00,0.0,0.0,0.0,0.0,1.2449,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.25,9.7408,5948.55,96768.0,566812.0,90819.45,6113609.6,130.45,87.15,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.25,174.0,0.0,0.05,0.25
2022-06-17 00:02:00,0.0,0.0,0.0,0.0,2.025,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.6,9.6818,6499.25,96768.0,566812.0,90268.75,6112964.4,110.95,75.25,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.1,0.6,174.0,0.0,0.1,0.6
2022-06-17 00:03:00,0.0,0.0,0.0,0.0,1.9149,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.2,9.7075,6259.1,96768.0,566812.0,90508.9,6112766.6,128.15,83.7,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.2,174.0,0.0,0.05,0.2
2022-06-17 00:04:00,0.0,0.0,0.0,0.0,1.95,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.45,9.7001,6328.6,96768.0,566239.8,90439.4,6114243.8,137.8,90.25,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.1,0.45,159.25,0.0,0.1,0.45
2022-06-17 00:05:00,0.0,0.0,0.0,0.0,2.01,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.2,9.7448,5911.6,96768.0,563036.0,90856.4,7528357.4,127.6,88.75,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.2,88.0,0.0,0.05,0.2
2022-06-17 00:06:00,0.0,0.0,0.0,0.0,1.975,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.7,9.6862,6457.95,96768.0,563036.0,90310.05,7602229.8,124.6,87.2,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.1,0.7,88.0,0.0,0.1,0.7
2022-06-17 00:07:00,0.0,0.0,0.0,0.0,1.85,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.4,9.7108,6228.55,96768.0,563036.0,90539.45,7601511.2,110.95,77.3,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.4,88.0,0.0,0.05,0.4
2022-06-17 00:08:00,0.0,0.0,0.0,0.0,1.94,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.6,9.7392,5528.4,96332.8,563036.0,90804.4,7602097.4,131.4,90.0,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.1,0.6,88.0,0.0,0.1,0.6
2022-06-17 00:09:00,0.0,0.0,0.0,0.0,2.025,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.3,9.7451,5396.95,96256.0,563036.0,90859.05,7601830.4,125.95,81.9,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.3,88.0,0.0,0.05,0.3
