time,active_db_conn_count,active_tx_count,active_users,call_count,cpu_time,cpu_usage,db_sessions,extcall_count,extcall_time,fail_count,fetch_count,fetch_time,fgc,fgct,file_count,gc_count,gc_time,heap_usage,jvm_free_heap,jvm_heap_size,jvm_mem_size,jvm_used_heap,os_free_memory,os_rcv_packets,os_send_packets,os_total_memory,prepare_count,prepare_time,response_time,socket_count,sql_count,sql_time,tgc,tgct,thread_count,tps,ygc,ygct
2022-06-22 00:00:00,0.0,0.0,0.0,0.0,2.11,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.4,8.2927,15866.05,93184.0,561596.0,77317.95,6832974.4,130.95,92.15,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.1,0.4,123.0,0.0,0.1,0.4
2022-06-22 00:01:00,0.0,0.0,0.0,0.0,1.98,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.35,8.2935,15858.55,93184.0,561558.4,77325.45,6833065.2,125.45,86.1,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.35,121.3,0.0,0.05,0.35
2022-06-22 00:02:00,0.0,0.0,0.0,0.0,1.915,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.55,8.2429,16331.05,93184.0,561116.2,76852.95,6833869.2,133.3,93.5,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.1,0.55,109.75,0.0,0.1,0.55
2022-06-22 00:03:00,0.0,0.0,0.0,0.0,1.925,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.5,8.291,15882.1,93184.0,560530.6,77301.9,6834637.4,129.45,86.0,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.1,0.5,96.9,0.0,0.1,0.5
2022-06-22 00:04:00,0.0,0.0,0.0,0.0,1.855,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.6,8.298,15816.5,93184.0,559989.6,77367.5,6834922.2,131.9,94.75,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.1,0.6,86.65,0.0,0.1,0.6
2022-06-22 00:05:00,0.0,0.0,0.0,0.0,2.135,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.35,8.2687,16090.15,93184.0,559948.0,77093.85,7566342.4,121.95,87.35,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.35,86.0,0.0,0.05,0.35
2022-06-22 00:06:00,0.0,0.0,0.0,0.0,1.89,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.4,8.2981,15815.9,93184.0,559948.0,77368.1,7603642.6,130.15,92.25,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.1,0.4,86.0,0.0,0.1,0.4
2022-06-22 00:07:00,0.0,0.0,0.0,0.0,1.9,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.3,8.3624,15216.6,93184.0,559948.0,77967.4,7603422.4,136.6,89.8,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.1,0.3,86.0,0.0,0.1,0.3
2022-06-22 00:08:00,0.0,0.0,0.0,0.0,1.93,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.15,8.3147,15660.95,93184.0,559948.0,77523.05,7603543.6,121.15,87.5,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.15,86.0,0.0,0.05,0.15
2022-06-22 00:09:00,0.0,0.0,0.0,0.0,1.825,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.55,8.2795,15989.2,93184.0,559948.0,77194.8,7602970.4,136.35,93.6,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.1,0.55,86.0,0.0,0.1,0.55
2022-06-22 00:10:00,0.0,0.0,0.0,0.0,1.885,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.35,8.3439,15389.35,93184.0,559948.0,77794.65,7601759.8,137.95,90.25,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.1,0.35,86.0,0.0,0.1,0.35
2022-06-22 00:11:00,0.0,0.0,0.0,0.0,1.835,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.05,0.4,8.3291,15526.7,93184.0,559948.0,77657.3,7601986.2,125.65,89.65,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.05,0.4,86.0,0.0,0.05,0.4
2022-06-22 00:12:00,0.0,0.0,0.0,0.0,1.97,0.0,30.0,0,0,0,0.0,0,0.0,0.0,7.0,0.1,0.6,8.2979,15817.65,93184.0,559948.0,77366.35,7601452.8,118.6,86.1,1.6188756E7,0.0,0,0.0,0.0,0.0,0.0,0.1,0.6,86.0,0.0,0.1,0.6
