time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-04-14 00:00:00,68,0,82,4219,6,181,188,0,0,2,63,0,36,0,7439,0,0,0,0,0,51,0,0,0,0,88549,36,126,0,0,14,0,0,0,0,0,0,84,64004,0,4408,2,0,0
2022-04-14 00:01:00,69,0,0,239,1,0,0,0,0,0,56,0,1,0,1990,0,0,0,0,0,19,0,0,0,0,39411,0,126,0,0,0,0,0,0,0,0,0,9,52,0,239,0,0,0
2022-04-14 00:02:00,70,0,113,619,2,19,14,0,0,0,64,0,21,0,36704,0,0,0,0,1,37,0,0,0,0,94479,20,126,0,0,17,0,0,2,0,20,0,66,4341,0,634,0,0,0
2022-04-14 00:03:00,71,0,0,238,0,0,0,0,0,0,55,0,0,0,5749,0,0,0,0,0,18,0,0,0,0,65065,0,130,0,0,0,0,0,0,0,1,0,8,77,0,238,0,0,0
2022-04-14 00:04:00,72,0,0,475,1,0,0,0,0,0,56,0,1,0,3219,0,0,0,0,0,18,0,0,0,0,63723,0,130,0,0,0,0,0,0,0,0,0,9,61,0,475,0,0,0
2022-04-14 00:05:00,74,0,13,238,0,0,0,0,0,0,55,0,0,0,19903,0,0,0,0,0,18,0,0,0,0,58431,0,130,0,0,0,0,0,0,0,14,0,9,872,0,239,0,0,0
2022-04-14 00:06:00,76,0,170,475,1,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,18,0,0,0,0,34856,1,130,0,0,0,0,0,0,0,0,0,9,2,0,475,0,0,0
2022-04-14 00:07:00,77,0,4612,45288,29,1243,1438,0,16,100,111,0,593,8,175420,0,0,0,0,41,642,0,0,0,0,431067,589,133,0,2,116,1,2,29,0,2,0,1296,186577,0,46726,0,5,0
2022-04-14 00:08:00,76,0,20,499,2,18,43,0,0,100,58,0,8,259,3812,0,0,0,0,0,28,0,0,0,0,47118,9,130,0,0,2,0,0,0,0,0,0,24,844,0,543,0,0,0
2022-04-14 00:09:00,76,0,0,238,1,0,0,0,0,0,55,0,0,0,20,0,0,0,0,0,18,0,0,0,0,40016,0,130,0,0,0,0,0,0,0,0,0,9,92,0,239,0,0,0
2022-04-14 00:10:00,76,0,172,498,1,5,6,0,0,1,58,0,7,0,1145,0,0,0,0,1,72,0,0,0,0,42915,7,130,0,0,5,0,0,0,0,0,0,38,869,0,504,0,0,0
2022-04-14 00:11:00,76,0,0,238,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,18,0,0,0,0,33404,0,130,0,0,0,0,0,0,0,0,0,7,2,0,238,0,0,0
2022-04-14 00:12:00,76,0,14,494,1,0,1,0,0,0,55,0,1,0,70643,0,0,0,0,0,22,0,0,0,0,111719,1,130,0,0,0,0,0,2,0,42,0,10,2644,0,496,0,0,0
2022-04-14 00:13:00,76,0,0,238,1,0,0,0,0,0,56,0,0,0,1180,0,0,0,0,0,18,0,0,0,0,57300,0,131,0,0,0,0,0,0,0,0,0,9,31,0,238,0,0,0
2022-04-14 00:14:00,76,0,0,475,1,0,0,0,0,0,55,0,1,0,461,0,0,0,0,0,21,0,0,0,0,42598,0,131,0,0,0,0,0,0,0,0,0,9,42,0,475,0,0,0
2022-04-14 00:15:00,76,0,167,24896,12,90,515,0,0,29,69,0,9,173,1337763,0,0,0,0,1,68,0,0,0,0,283313,10,132,0,0,5,0,0,31,0,361,360,40,14353,0,25411,1,0,0
2022-04-14 00:16:00,76,0,0,475,1,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,19,0,0,0,0,37404,0,131,0,0,0,0,0,0,0,0,0,9,2,0,475,0,0,0
2022-04-14 00:17:00,77,0,2208,42562,37,961,1173,2,0,142,89,0,401,8,29080,0,0,0,0,18,495,0,0,0,0,161932,397,132,0,1,77,1,1,93,0,0,0,936,146469,0,43736,0,2,0
2022-04-14 00:18:00,73,0,3,484,2,5,13,0,0,50,57,0,3,86,1558,0,0,0,0,0,21,0,0,0,0,39959,3,130,0,0,1,0,0,0,0,0,0,14,215,0,498,0,0,0
2022-04-14 00:19:00,73,0,0,824,1,0,0,0,0,0,56,0,3,0,51,0,0,0,0,0,23,0,0,0,0,35576,3,130,0,0,1,0,0,0,0,0,0,27,81,0,824,0,0,0
2022-04-14 00:20:00,73,0,394,674,3,0,0,0,0,2,59,0,55,0,18823,0,0,0,0,0,87,0,0,0,0,56575,55,130,0,3,6,0,1,1,0,8,0,125,490,0,674,0,0,0
2022-04-14 00:21:00,72,0,0,273,1,0,0,0,0,0,56,0,8,0,0,0,0,0,0,0,27,0,0,0,0,34735,7,129,0,0,1,0,0,0,0,0,0,33,2,0,273,0,0,0
2022-04-14 00:22:00,73,0,233,530,1,1,1,0,0,137,55,0,12,0,55487,0,0,0,0,0,56,0,0,0,0,95064,11,129,0,1,5,0,0,2,0,32,0,54,2117,0,532,0,0,0
2022-04-14 00:23:00,72,0,0,238,0,0,0,0,0,100,4,0,0,0,325,0,0,0,0,0,7,0,0,0,0,55948,0,131,0,0,0,0,0,0,0,0,0,7,9,0,238,0,0,0
2022-04-14 00:24:00,72,0,0,496,1,0,0,0,0,0,4,0,7,0,70,0,0,0,0,0,12,0,0,0,0,35488,6,131,0,0,1,0,0,0,0,0,0,18,60,0,496,0,0,0
2022-04-14 00:25:00,72,0,0,238,0,0,0,0,0,0,4,0,0,0,185,0,0,0,0,0,7,0,0,0,0,29067,0,131,0,0,0,0,0,0,0,0,0,7,14,0,238,0,0,0
2022-04-14 00:26:00,72,0,0,475,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,29383,0,131,0,0,0,0,0,0,0,0,0,7,2,0,475,0,0,0
2022-04-14 00:27:00,73,0,2489,41978,54,531,610,0,0,116,46,0,513,8,8929,0,0,0,0,16,2882,0,0,0,0,190810,492,134,0,13,107,4,5,1,0,0,0,1405,79649,0,42588,0,1,0
2022-04-14 00:28:00,72,0,34,752,6,6,16,0,0,100,8,0,37,86,1729,0,0,0,0,0,183,0,0,0,0,47210,29,131,0,3,14,0,0,0,0,0,0,180,225,0,768,0,0,0
2022-04-14 00:29:00,71,0,0,238,0,0,0,0,0,0,4,0,0,0,49,0,0,0,0,0,7,0,0,0,0,36744,0,131,0,0,0,0,0,0,0,0,0,7,83,0,239,0,0,0
2022-04-14 00:30:00,71,0,22,35075,13,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,402,0,0,0,0,55700,8,131,0,0,4,1,1,0,0,0,0,37,21,0,35075,0,0,0
2022-04-14 00:31:00,72,0,478,52663,81,420,441,0,0,66,191,0,248,0,6622,0,0,0,0,0,147,0,0,0,58,1010062,248,132,0,0,246,0,0,0,0,0,0,93,75120,0,53104,489,74,0
2022-04-14 00:32:00,71,0,88,923,8,432,482,0,0,53,187,0,275,173,78206,0,0,0,0,0,150,0,0,0,46,887263,273,127,0,0,265,0,0,0,0,27,0,173,74254,0,1406,483,69,0
2022-04-14 00:33:00,69,0,69,526,5,346,357,0,0,53,165,0,236,0,1634,0,0,0,0,0,103,0,0,0,47,833973,236,126,0,0,236,0,0,0,0,0,0,72,63418,0,883,472,64,0
2022-04-14 00:34:00,69,0,92,749,4,283,283,0,0,104,140,0,207,0,1460,0,0,0,0,0,89,0,0,0,98,1572817,207,127,0,0,206,0,0,0,0,0,0,62,51393,0,1033,413,54,0
2022-04-14 00:35:00,69,0,23,519,4,285,283,0,0,32,142,0,210,0,0,0,0,0,0,0,89,0,0,0,27,529738,210,127,0,0,209,0,0,0,0,0,0,63,51344,0,802,419,55,0
2022-04-14 00:36:00,69,0,9,758,5,287,285,0,0,36,142,0,210,0,20390,0,0,0,0,0,91,0,0,0,31,571575,210,127,0,0,208,0,0,0,0,21,0,66,52566,0,1043,416,55,0
2022-04-14 00:37:00,70,0,3938,42675,32,2960,3565,0,0,180,186,0,773,0,29699,0,0,0,0,36,642,0,0,0,40,843265,763,128,0,3,295,1,2,0,0,9,0,1370,448944,0,46241,420,59,0
2022-04-14 00:38:00,69,0,76,765,5,295,300,0,0,84,144,0,214,86,7937,0,0,0,0,0,93,0,0,0,28,541669,214,127,0,0,211,0,0,0,0,3,0,69,52160,0,1065,421,56,0
2022-04-14 00:39:00,69,0,45,519,4,288,284,0,0,43,144,0,210,0,3079,0,0,0,0,0,90,0,0,0,37,645251,210,127,0,0,210,0,0,0,0,2,0,64,52129,0,804,420,56,0
2022-04-14 00:40:00,69,0,20,520,4,288,283,0,0,30,144,0,211,0,3620,0,0,0,0,0,90,0,0,0,25,482319,211,127,0,0,210,0,0,0,0,2,0,64,52057,0,804,421,56,0
2022-04-14 00:41:00,69,0,12,526,5,294,290,0,0,33,147,0,215,0,14573,0,0,0,0,0,92,0,0,0,27,536528,214,126,0,0,214,0,0,0,0,6,0,65,53462,0,816,428,57,0
2022-04-14 00:42:00,69,0,70,1375,6,288,284,0,0,82,166,0,218,109,193007,0,0,0,0,0,139,0,0,0,77,1394609,220,127,0,0,214,0,0,0,0,63,0,122,54416,0,1660,417,56,0
2022-04-14 00:43:00,68,0,278,283,4,290,285,0,0,88,197,0,211,0,18281,0,0,0,0,0,101,0,0,0,84,1396985,210,127,0,0,210,0,0,0,0,4,0,66,51945,0,568,420,57,0
2022-04-14 00:44:00,68,0,67,757,5,289,285,0,0,90,195,0,211,0,9553,0,0,0,0,0,101,0,0,0,84,1329638,211,127,0,0,210,0,0,0,0,2,0,66,51780,0,1042,421,57,0
2022-04-14 00:45:00,68,0,139,522,5,293,288,0,0,37,198,0,213,0,6766,0,0,0,0,0,102,0,0,0,32,552870,213,127,0,0,212,0,0,0,0,2,0,66,52843,0,811,425,57,0
