time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-04-24 00:00:00,71,0,6228,51536,42,2389,2540,0,36,85,93,0,873,18,416477,0,0,0,0,60,853,0,0,0,0,1208624,863,133,0,4,176,2,2,12,0,1,0,2204,421793,0,54077,2,7,0
2022-04-24 00:01:00,71,0,14,250,1,7,16,0,0,150,5,0,4,94,39429,0,0,0,0,0,13,0,0,0,0,217471,4,128,0,0,1,0,0,0,0,2,0,15,441,0,267,0,0,0
2022-04-24 00:02:00,71,0,98,239,1,0,0,0,0,0,4,0,0,0,7428,0,0,0,0,0,7,0,0,0,0,141648,0,128,0,0,0,0,0,0,0,0,0,7,44,0,239,0,0,0
2022-04-24 00:03:00,71,0,0,239,0,0,0,0,0,0,4,0,0,0,14384,0,0,0,0,0,8,0,0,0,0,155719,0,127,0,0,0,0,0,0,0,1,0,8,73,0,239,0,0,0
2022-04-24 00:04:00,71,0,0,239,0,0,0,0,0,0,3,0,0,0,10621,0,0,0,0,0,7,0,0,0,0,152324,0,127,0,0,0,0,0,0,0,0,0,7,51,0,239,0,0,0
2022-04-24 00:05:00,72,0,238,247,1,2,1,0,0,0,5,0,1,0,296029,0,0,0,0,0,13,0,0,0,0,519980,0,127,0,0,0,0,0,0,0,16,0,8,1184,0,248,0,0,0
2022-04-24 00:06:00,73,0,0,239,0,0,0,0,0,0,4,0,0,0,909278,0,0,0,0,0,7,0,0,0,0,1094222,0,127,0,0,0,0,0,0,0,56,0,7,3371,0,239,0,0,0
2022-04-24 00:07:00,73,0,0,827,2,0,0,0,0,0,27,0,4,0,0,0,0,0,0,0,22,0,0,0,0,112765,4,127,0,0,2,0,0,0,0,0,0,31,2,0,827,0,0,0
2022-04-24 00:08:00,73,0,0,252,1,0,0,0,0,0,56,0,1,0,2033,0,0,0,0,0,18,0,0,0,0,75625,1,127,0,0,0,0,0,1,0,0,0,10,2,0,252,0,0,0
2022-04-24 00:09:00,73,0,0,239,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,18,0,0,0,0,74657,0,127,0,0,0,0,0,0,0,0,0,8,2,0,239,0,0,0
2022-04-24 00:10:00,74,0,2258,43483,32,1186,1466,0,0,37,89,0,424,9,11842,0,0,0,0,19,416,0,0,0,0,247542,420,128,0,2,102,1,2,0,0,0,0,941,170958,0,44949,1,2,0
2022-04-24 00:11:00,73,0,3,11,1,6,14,0,0,150,57,0,3,94,7165,0,0,0,0,0,22,0,0,0,0,109757,3,127,0,0,1,0,0,0,0,0,0,14,298,0,25,0,0,0
2022-04-24 00:12:00,73,0,0,239,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,18,0,0,0,0,36978,0,127,0,0,0,0,0,0,0,0,0,9,2,0,239,0,0,0
2022-04-24 00:13:00,73,0,1,1,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,18,0,0,0,0,68163,0,127,0,0,0,0,0,0,0,0,0,9,2,0,1,0,0,0
