time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-06-19 00:00:00,69,0,189,4039,8,192,201,0,0,2,14,0,43,0,10764,0,0,0,0,0,182,0,0,0,0,184954,43,114,0,0,18,0,0,0,0,1,0,112,68596,0,4241,2,0,0
2022-06-19 00:01:00,70,0,0,1,0,0,0,0,0,0,4,0,0,0,19050,0,0,0,0,0,7,0,0,0,0,159654,0,114,0,0,0,0,0,0,0,1,0,7,71,0,1,0,0,0
2022-06-19 00:02:00,71,0,0,1,0,0,0,0,0,0,4,0,0,0,122435,0,0,0,0,0,7,0,0,0,0,281451,0,114,0,0,0,0,0,0,0,6,0,7,371,0,1,0,0,0
2022-06-19 00:03:00,71,0,97,186,2,22,16,0,0,0,13,0,36,0,402117,0,0,0,0,1,22,0,0,0,0,623066,35,114,0,0,32,0,0,0,0,15,0,108,4387,0,202,0,0,0
2022-06-19 00:04:00,72,0,0,2,0,0,0,0,0,0,4,0,0,0,20117,0,0,0,0,0,7,0,0,0,0,161179,0,114,0,0,0,0,0,0,0,0,0,8,92,0,2,0,0,0
2022-06-19 00:05:00,72,0,10,9,0,0,1,0,0,0,4,0,0,0,46984,0,0,0,0,0,16,0,0,0,0,154618,0,114,0,0,0,0,0,0,0,16,0,8,1044,0,10,0,0,0
2022-06-19 00:06:00,72,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,55090,0,114,0,0,0,0,0,0,0,0,0,7,2,0,8,0,0,0
2022-06-19 00:07:00,73,0,2328,47437,28,519,564,0,28,114,39,0,443,8,291997,0,0,0,0,24,469,0,0,0,0,619476,440,118,0,1,101,1,2,25,0,0,0,1210,82260,0,48002,0,2,0
2022-06-19 00:08:00,72,0,29,28,2,24,59,0,0,100,7,0,7,261,17786,0,0,0,0,0,18,0,0,0,0,128264,8,114,0,0,2,0,0,0,0,2,0,23,1024,0,87,0,0,0
2022-06-19 00:09:00,72,0,0,2,0,0,0,0,0,0,4,0,0,0,74,0,0,0,0,0,7,0,0,0,0,117076,0,114,0,0,0,0,0,0,0,0,0,7,108,0,2,0,0,0
2022-06-19 00:10:00,72,0,153,618,2,9,12,0,0,1,39,0,10,0,4735,0,0,0,0,1,89,0,0,0,0,162423,10,114,0,0,7,0,0,0,0,0,0,61,1337,0,631,0,0,0
2022-06-19 00:11:00,73,0,3,53185,78,45,155,0,0,0,56,0,5,87,18556,0,0,0,0,0,23,0,0,0,0,285997,5,115,0,0,1,0,0,0,0,0,0,19,261,0,53340,0,0,0
2022-06-19 00:12:00,73,0,8,42075,24,30,82,0,1,0,57,0,5,174,86933,0,0,0,0,0,26,0,0,0,0,395674,6,114,0,0,1,0,0,0,0,2,0,18,564,0,42158,0,0,0
2022-06-19 00:13:00,73,0,3,1,0,0,0,0,0,0,55,0,0,0,773556,0,0,0,0,0,18,0,0,0,0,1002900,0,114,0,0,0,0,0,0,0,25,0,8,1667,0,1,0,0,0
2022-06-19 00:14:00,73,0,0,2,1,0,0,0,0,0,56,0,1,0,340,0,0,0,0,0,18,0,0,0,0,133135,0,114,0,0,0,0,0,0,0,0,0,10,460,0,3,0,0,0
2022-06-19 00:15:00,72,0,144,26481,12,86,560,0,1,48,69,0,8,87,3572334,0,0,0,0,1,65,0,0,0,0,644140,8,113,0,0,4,0,0,33,0,417,416,37,15293,0,27041,1,0,0
2022-06-19 00:16:00,72,0,4,28,1,12,34,0,0,0,57,0,3,87,16778,0,0,0,0,0,28,0,0,0,0,149542,3,110,0,0,1,0,0,0,0,0,0,14,406,0,63,0,0,0
2022-06-19 00:17:00,73,0,1912,45745,37,504,598,12,1,107,84,0,400,0,138387,0,0,0,0,17,466,0,0,0,0,482695,397,112,0,1,92,1,1,102,0,0,0,827,73264,0,46344,0,1,0
2022-06-19 00:18:00,73,0,6,180,3,20,39,0,0,100,60,0,35,174,16740,0,0,0,0,0,30,0,0,0,0,178531,35,111,0,0,30,0,0,0,0,0,0,105,1457,0,219,0,0,0
2022-06-19 00:19:00,73,0,2,2,0,0,0,0,0,0,55,0,0,0,3089,0,0,0,0,0,18,0,0,0,0,163872,0,111,0,0,0,0,0,0,0,0,0,9,189,0,2,0,0,0
2022-06-19 00:20:00,73,0,6811,233,3,0,0,0,1,3,60,0,62,0,83196,0,0,0,0,0,95,0,0,0,0,222034,61,110,0,4,7,0,2,1,0,6,0,147,440,0,234,0,0,0
2022-06-19 00:21:00,73,0,0,1,0,0,0,0,0,0,56,0,0,0,4690,0,0,0,0,0,18,0,0,0,0,98905,0,110,0,0,0,0,0,0,0,0,0,8,22,0,1,0,0,0
2022-06-19 00:22:00,73,0,53,43,1,2,2,0,0,132,54,0,9,0,84283,0,0,0,0,0,53,0,0,0,0,268622,9,111,0,0,3,0,0,0,0,5,0,41,714,0,45,0,0,0
2022-06-19 00:23:00,71,0,0,1,0,0,0,0,0,100,4,0,0,0,438837,0,0,0,0,0,7,0,0,0,0,640536,0,111,0,0,0,0,0,0,0,17,0,7,1143,0,1,0,0,0
2022-06-19 00:24:00,71,0,0,21,0,0,0,0,0,0,4,0,6,0,1324,0,0,0,0,0,12,0,0,0,0,125193,6,111,0,0,0,0,0,0,0,0,0,18,65,0,22,0,0,0
2022-06-19 00:25:00,71,0,0,2,0,0,0,0,0,0,4,0,0,0,2569,0,0,0,0,0,8,0,0,0,0,113507,0,111,0,0,0,0,0,0,0,0,0,8,13,0,2,0,0,0
2022-06-19 00:26:00,71,0,0,24,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,14,0,0,0,0,53591,5,111,0,0,1,0,0,0,0,0,0,19,2,0,24,0,0,0
2022-06-19 00:27:00,73,0,2285,42318,42,274,283,0,0,18,42,0,544,8,7488,0,0,0,0,15,2840,0,0,0,0,296039,523,115,0,13,130,4,4,0,0,0,0,1491,43614,0,42601,0,1,0
