time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-04-20 00:00:00,68,0,442,4818,6,180,188,0,0,2,44,0,40,0,5581,0,0,0,0,0,64,0,0,0,0,87670,41,130,0,1,16,0,0,0,0,0,0,113,64323,0,5006,2,0,0
2022-04-20 00:01:00,69,0,56,362,1,21,15,0,0,0,64,0,25,0,1630,0,0,0,0,0,30,0,0,0,0,49128,24,130,0,0,21,0,0,0,0,0,0,77,3292,0,377,0,0,0
2022-04-20 00:02:00,72,0,1897,7348,29,290,299,6,14,16,80,0,329,103,213183,0,0,0,0,14,330,0,0,0,0,349332,328,134,0,1,67,0,1,69,0,1,0,754,46215,0,7648,0,1,0
2022-04-20 00:03:00,73,0,2884,37484,21,606,639,1,1,212,91,0,284,103,37115,0,0,0,0,26,320,0,0,0,0,182577,282,132,0,2,66,0,0,8,0,2,0,687,96641,0,38124,0,4,0
2022-04-20 00:04:00,72,0,0,476,1,0,0,0,0,0,56,0,1,0,2871,0,0,0,0,0,19,0,0,0,0,42178,0,131,0,0,0,0,0,0,0,1,0,9,63,0,476,0,0,0
2022-04-20 00:05:00,73,0,14,2,1,0,0,0,0,0,56,0,0,0,19899,0,0,0,0,0,19,0,0,0,0,71340,0,131,0,0,0,0,0,0,0,15,0,10,879,0,2,0,0,0
2022-04-20 00:06:00,74,0,1,239,1,0,0,0,0,0,55,0,0,0,990,0,0,0,0,0,18,0,0,0,0,43978,0,131,0,0,0,0,0,0,0,0,0,8,27,0,239,0,0,0
2022-04-20 00:07:00,74,0,4,239,1,0,0,0,0,0,56,0,1,0,139714,0,0,0,0,0,22,0,0,0,0,230935,0,131,0,0,0,0,0,0,0,13,0,9,917,0,240,0,0,0
2022-04-20 00:08:00,74,0,12,476,1,0,0,0,0,0,56,0,0,0,94934,0,0,0,0,0,18,0,0,0,0,145732,0,131,0,0,0,0,0,0,0,35,0,8,2287,0,476,0,0,0
2022-04-20 00:09:00,74,0,0,239,1,0,0,0,0,0,55,0,1,0,0,0,0,0,0,0,18,0,0,0,0,35831,0,131,0,0,0,0,0,0,0,0,0,9,2,0,239,0,0,0
2022-04-20 00:10:00,74,0,172,500,1,6,8,0,0,1,58,0,8,0,951,0,0,0,0,1,73,0,0,0,0,32811,7,131,0,0,5,0,0,0,0,0,0,39,961,0,508,0,0,0
2022-04-20 00:11:00,73,0,0,278,1,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,18,0,0,0,0,27775,1,131,0,0,0,0,0,0,0,0,0,10,4,0,278,0,0,0
2022-04-20 00:12:00,74,0,2326,41996,29,1122,1330,0,0,35,90,0,440,9,4122,0,0,0,0,23,404,0,0,0,0,148746,436,136,0,1,81,1,1,0,0,0,0,1046,169398,0,43327,1,2,0
2022-04-20 00:13:00,75,0,3,248,1,5,13,0,0,150,56,0,3,94,2081,0,0,0,0,0,21,0,0,0,0,43632,3,135,0,0,1,0,0,0,0,0,0,15,223,0,262,0,0,0
2022-04-20 00:14:00,75,0,0,239,1,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,18,0,0,0,0,37054,0,135,0,0,0,0,0,0,0,0,0,9,2,0,239,0,0,0
2022-04-20 00:15:00,76,0,193,25057,13,90,516,0,0,27,69,0,10,189,1029750,0,0,0,0,1,72,0,0,0,0,261942,10,136,0,0,5,0,0,31,0,362,361,41,14410,0,25573,1,0,0
2022-04-20 00:16:00,75,0,25,579,2,8,5,0,0,0,59,0,21,0,0,0,0,0,0,0,25,0,0,0,0,52334,20,135,0,0,18,0,0,0,0,0,0,67,1201,0,585,0,0,0
2022-04-20 00:17:00,76,0,2,239,1,0,0,0,0,0,56,0,1,0,160516,0,0,0,0,0,18,0,0,0,0,256158,0,135,0,0,0,0,0,0,0,22,0,9,1258,0,239,0,0,0
2022-04-20 00:18:00,76,0,0,476,1,0,0,0,0,0,55,0,0,0,58163,0,0,0,0,0,18,0,0,0,0,96566,0,135,0,0,0,0,0,0,0,13,0,8,885,0,476,0,0,0
2022-04-20 00:19:00,76,0,0,239,0,0,0,0,0,0,56,0,1,0,251,0,0,0,0,0,18,0,0,0,0,33373,0,135,0,0,0,0,0,0,0,0,0,10,23,0,239,0,0,0
2022-04-20 00:20:00,76,0,22,688,3,1,1,0,0,2,59,0,56,0,16290,0,0,0,0,0,95,0,0,0,0,56453,56,135,0,3,6,0,1,1,0,5,0,128,493,0,690,0,0,0
