time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-05-03 00:00:00,72,0,96,4200,6,182,189,0,0,2,64,0,61,0,2334,0,0,0,0,0,68,0,0,0,0,71603,62,130,0,0,36,0,0,0,0,0,0,162,65342,0,4389,2,0,0
2022-05-03 00:01:00,73,0,63,277,1,19,13,0,0,0,63,0,10,0,2568,0,0,0,0,0,26,0,0,0,0,51060,9,130,0,0,7,0,0,0,0,0,0,33,2912,0,291,0,0,0
2022-05-03 00:02:00,73,0,0,247,1,0,0,0,0,0,56,0,1,0,1657,0,0,0,0,0,18,0,0,0,0,38193,1,130,0,0,0,0,0,0,0,0,0,10,45,0,247,0,0,0
2022-05-03 00:03:00,74,0,6,246,1,0,0,0,0,0,56,0,0,0,41071,0,0,0,0,0,22,0,0,0,0,78049,0,131,0,0,0,0,0,0,0,18,0,9,1283,0,247,0,0,0
2022-05-03 00:04:00,74,0,0,239,1,0,0,0,0,0,55,0,1,0,2705,0,0,0,0,0,18,0,0,0,0,41107,0,131,0,0,0,0,0,0,0,0,0,9,84,0,239,0,0,0
2022-05-03 00:05:00,74,0,17,239,1,0,0,0,0,0,56,0,0,0,25027,0,0,0,0,0,19,0,0,0,0,72177,0,131,0,0,0,0,0,0,0,14,0,9,890,0,240,0,0,0
2022-05-03 00:06:00,74,0,0,239,1,0,0,0,0,0,56,0,0,0,404,0,0,0,0,0,18,0,0,0,0,33798,0,131,0,0,0,0,0,0,0,0,0,9,5,0,239,0,0,0
2022-05-03 00:07:00,73,0,2,239,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,18,0,0,0,0,30233,0,131,0,0,0,0,0,0,0,0,0,8,2,0,239,0,0,0
2022-05-03 00:08:00,74,0,6446,46717,38,2405,2648,0,27,121,127,0,810,282,281672,0,0,0,0,58,792,0,0,0,0,636647,801,135,0,3,166,1,2,48,0,1,0,2009,385109,0,49365,0,6,0
2022-05-03 00:09:00,73,0,0,239,1,0,0,0,0,100,55,0,0,0,614,0,0,0,0,0,18,0,0,0,0,98088,0,131,0,0,0,0,0,0,0,0,0,9,87,0,239,0,0,0
2022-05-03 00:10:00,73,0,178,25,1,9,12,0,0,1,57,0,7,0,1515,0,0,0,0,1,71,0,0,0,0,64817,7,131,0,0,5,0,0,0,0,0,0,38,1284,0,38,0,0,0
2022-05-03 00:11:00,73,0,0,239,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,18,0,0,0,0,38287,0,131,0,0,0,0,0,0,0,0,0,9,2,0,239,0,0,0
2022-05-03 00:12:00,73,0,0,247,1,0,0,0,0,0,55,0,1,0,0,0,0,0,0,0,18,0,0,0,0,33234,1,131,0,0,0,0,0,0,0,0,0,10,2,0,247,0,0,0
2022-05-03 00:13:00,73,0,7,249,1,0,1,0,0,0,55,0,0,0,105692,0,0,0,0,0,22,0,0,0,0,151552,0,132,0,0,0,0,0,0,0,65,0,9,3690,0,250,0,0,0
2022-05-03 00:14:00,73,0,1,239,1,0,0,0,0,0,56,0,0,0,394,0,0,0,0,0,18,0,0,0,0,35005,0,132,0,0,0,0,0,0,0,0,0,9,67,0,239,0,0,0
2022-05-03 00:15:00,73,0,163,25297,13,87,552,0,0,32,69,0,8,91,1339876,0,0,0,0,1,65,0,0,0,0,299796,8,133,0,0,4,0,0,31,0,406,405,36,14928,0,25849,0,0,0
2022-05-03 00:16:00,72,0,13,401,2,11,7,0,0,0,60,0,31,0,0,0,0,0,0,0,25,0,0,0,0,39350,31,131,0,0,29,0,0,0,0,0,0,98,1687,0,409,0,0,0
