time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-04-09 00:00:00,69,0,546,4047,6,208,219,0,0,2,14,0,51,0,6235,0,0,0,0,0,104,0,0,0,0,70077,51,130,0,1,19,0,0,0,0,1,0,127,64738,0,4267,2,0,0
2022-04-09 00:01:00,70,0,0,237,1,0,0,0,0,0,4,0,0,0,41962,0,0,0,0,0,7,0,0,0,0,88565,0,130,0,0,0,0,0,0,0,20,0,7,1307,0,237,0,0,0
2022-04-09 00:02:00,71,0,0,472,1,0,0,0,0,0,4,0,0,0,1537,0,0,0,0,0,7,0,0,0,0,44330,0,130,0,0,0,0,0,0,0,1,0,7,66,0,472,0,0,0
2022-04-09 00:03:00,71,0,0,237,0,0,0,0,0,0,4,0,0,0,5452,0,0,0,0,0,8,0,0,0,0,45170,0,130,0,0,0,0,0,0,0,0,0,8,46,0,237,0,0,0
2022-04-09 00:04:00,72,0,0,249,0,0,0,0,0,0,4,0,1,0,11348,0,0,0,0,0,7,0,0,0,0,79842,0,129,0,0,0,0,0,2,0,0,0,8,50,0,249,0,0,0
2022-04-09 00:05:00,72,0,149,318,2,27,20,0,0,0,14,0,19,0,27776,0,0,0,0,1,28,0,0,0,0,107603,18,129,0,0,15,0,0,0,0,14,0,57,4881,0,338,0,0,0
2022-04-09 00:06:00,74,0,4854,45472,29,876,914,0,19,54,66,0,624,8,195059,0,0,0,0,43,664,0,0,0,0,453481,620,132,0,2,114,1,2,41,0,0,0,1417,139180,0,46387,0,5,0
2022-04-09 00:07:00,74,0,29,261,2,17,40,0,0,150,7,0,8,259,8055,0,0,0,0,0,18,0,0,0,0,51508,8,129,0,0,2,0,0,0,0,0,0,23,855,0,302,0,0,0
2022-04-09 00:08:00,73,0,0,472,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,39967,0,129,0,0,0,0,0,0,0,0,0,7,2,0,472,0,0,0
2022-04-09 00:09:00,73,0,0,237,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,35375,0,129,0,0,0,0,0,0,0,0,0,8,2,0,237,0,0,0
