time,active_sessions,buffer_busy_waits,concurrency_wait_time,consistent_gets,cpu_used_by_this_session,db_block_changes,db_block_gets,db_file_scattered_read,db_file_sequential_read,db_time,enqueue_requests,enqueue_waits,execute_count,file_io_service_time,file_io_wait_time,free_buffer_waits,gc_cr_blocks_received,gc_cr_request,gc_current_blocks_received,global_enqueue_gets_async,global_enqueue_gets_sync,library_cache_lock,lock_waiting_sessions,log_buffer_space,log_file_sync,non_idle_wait_time,opened_cursors_cumulative,opened_cursors_current,parse_count_failures,parse_count_hard,parse_count_total,parse_time_cpu,parse_time_elapsed,physical_reads,physical_reads_direct,physical_writes,physical_writes_direct,recursive_calls,redo_size,row_cache_lock,session_logical_reads,user_calls,user_commits,user_rollbacks
2022-04-11 00:00:00,70,0,347,4257,7,189,200,0,0,3,13,0,47,0,12107,0,0,0,0,0,157,0,0,0,0,146622,47,129,0,1,20,0,0,0,0,0,0,118,64822,0,4457,2,0,0
2022-04-11 00:01:00,71,0,0,245,1,0,1,0,0,0,4,0,1,0,5131,0,0,0,0,0,12,0,0,0,0,80685,1,129,0,0,0,0,0,0,0,0,0,9,250,0,247,0,0,0
2022-04-11 00:02:00,72,0,0,473,1,0,0,0,0,0,4,0,1,0,12077,0,0,0,0,0,7,0,0,0,0,127114,0,129,0,0,0,0,0,0,0,1,0,7,78,0,473,0,0,0
2022-04-11 00:03:00,74,0,1392,5131,7,308,318,0,7,0,30,0,293,0,68626,0,0,0,0,14,290,0,0,0,0,320175,291,129,0,0,42,0,0,1,0,0,0,608,52037,0,5450,0,0,0
2022-04-11 00:04:00,76,0,5368,43241,33,1477,1639,0,36,244,84,0,600,121,425323,0,0,0,0,51,702,0,0,0,0,1120718,602,134,1,7,134,2,2,21,0,3,1,1368,225120,0,44880,0,7,0
2022-04-11 00:05:00,75,0,12,2,0,0,0,0,0,0,4,0,0,0,2728,0,0,0,0,0,8,0,0,0,0,191909,0,129,0,0,0,0,0,0,0,0,0,7,88,0,2,0,0,0
2022-04-11 00:06:00,75,0,0,472,1,0,0,0,0,0,3,0,1,0,202467,0,0,0,0,0,7,0,0,0,0,352610,0,129,0,0,0,0,0,0,0,15,0,7,974,0,473,0,0,0
2022-04-11 00:07:00,75,0,0,237,1,0,0,0,0,0,4,0,0,0,420,0,0,0,0,0,7,0,0,0,0,177731,0,129,0,0,0,0,0,0,0,0,0,7,14,0,237,0,0,0
2022-04-11 00:08:00,75,0,0,487,1,0,0,0,0,0,4,0,1,0,1017,0,0,0,0,0,11,0,0,0,0,108582,1,129,0,0,0,0,0,0,0,1,0,8,176,0,488,0,0,0
2022-04-11 00:09:00,75,0,8,237,0,0,0,0,0,0,4,0,0,0,353343,0,0,0,0,0,8,0,0,0,0,507522,0,130,0,0,0,0,0,0,0,54,0,7,3201,0,237,0,0,0
2022-04-11 00:10:00,75,0,230,580,2,19,16,0,0,1,12,0,27,0,11255,0,0,0,0,1,78,0,0,0,0,164032,26,130,0,1,20,0,0,0,0,0,0,93,2936,0,596,1,0,0
2022-04-11 00:11:00,75,0,0,237,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,7,0,0,0,0,129645,0,130,0,0,0,0,0,0,0,0,0,7,67,0,237,0,0,0
2022-04-11 00:12:00,75,0,0,472,0,0,0,0,0,0,4,0,0,0,2277,0,0,0,0,0,7,0,0,0,0,111569,0,130,0,0,0,0,0,0,0,0,0,7,7,0,472,0,0,0
2022-04-11 00:13:00,74,0,410,3210,5,36,37,0,4,0,31,0,206,0,27378,0,0,0,0,3,200,0,0,0,0,245324,206,127,0,0,30,0,0,0,0,0,0,390,5606,0,3247,0,0,0
2022-04-11 00:14:00,75,0,1743,40429,27,787,959,0,8,200,79,0,187,95,120528,0,0,0,0,15,212,0,0,0,0,462423,185,127,0,1,30,0,1,4,0,0,0,552,115445,0,41389,0,1,0
2022-04-11 00:15:00,74,0,166,25165,14,107,651,1,2,67,69,0,10,173,6087555,0,0,0,0,1,71,0,0,0,0,1012926,11,129,0,0,5,0,0,31,0,450,446,42,16025,0,25816,1,0,0
2022-04-11 00:16:00,73,0,0,473,1,0,0,0,0,0,55,0,1,0,0,0,0,0,0,0,18,0,0,0,0,115677,0,126,0,0,0,0,0,0,0,0,0,9,202,0,473,0,0,0
2022-04-11 00:17:00,73,0,0,237,0,0,0,0,0,0,56,0,0,0,14,0,0,0,0,0,18,0,0,0,0,103225,0,126,0,0,0,0,0,0,0,0,0,8,4,0,237,0,0,0
2022-04-11 00:18:00,72,0,0,487,1,0,1,0,0,0,55,0,1,0,0,0,0,0,0,0,22,0,0,0,0,78131,1,125,0,0,0,0,0,0,0,0,0,9,154,0,488,0,0,0
2022-04-11 00:19:00,72,0,9,237,0,0,0,0,0,0,56,0,0,0,254877,0,0,0,0,0,18,0,0,0,0,364878,0,126,0,0,0,0,0,0,0,30,0,9,1801,0,237,0,0,0
2022-04-11 00:20:00,72,0,2228,672,3,0,0,0,1,2,59,0,55,0,27460,0,0,0,0,0,86,0,0,0,0,82375,55,126,0,3,6,1,1,1,0,6,0,126,409,0,673,0,0,0
2022-04-11 00:21:00,72,0,2,264,0,0,0,0,0,0,56,0,8,0,1180,0,0,0,0,0,24,0,0,0,0,67305,8,126,0,0,1,0,0,0,0,0,0,23,130,0,264,0,0,0
2022-04-11 00:22:00,73,0,41,504,1,1,1,0,0,133,54,0,9,0,1112,0,0,0,0,0,49,0,0,0,0,99617,8,126,0,0,3,0,0,0,0,0,0,39,210,0,506,0,0,0
2022-04-11 00:23:00,73,0,411,2017,5,26,19,0,0,100,17,0,89,0,3104,0,0,0,0,0,379,0,0,0,0,194896,83,126,0,2,39,1,1,0,0,0,0,372,3881,0,2036,0,0,0
2022-04-11 00:24:00,74,0,1892,40639,53,808,1014,0,15,188,40,0,471,8,175533,0,0,0,0,17,2617,0,0,0,0,748589,453,130,0,13,75,4,7,5,0,1,0,1371,118201,0,41654,0,1,0
2022-04-11 00:25:00,73,0,26,515,5,35,31,0,0,50,16,0,44,86,13127,0,0,0,0,0,118,0,0,0,0,236356,35,126,0,2,26,0,0,0,0,0,0,165,4652,0,546,0,0,0
